night,provenance_path,provenance_row,trk_sub,linkage_id,detection_index,image_name,catalog_name,obj_id,source_tracklet_ids,link_tracklet_ids,groups,exp_pairs,mjd,ra_win_deg,dec_win_deg,ra_psf_deg,dec_psf_deg,ra_err_deg,dec_err_deg,x_win_px,y_win_px,mag_aper4,magerr_aper4,mag_psf,magerr_psf,flag,n_obs,n_tracklets,rms_arcsec,med_arcsec,max_arcsec,a_au,ecc,inc_deg,best_v1_kms,lin_rms_arcsec,lin_speed_arcsec_per_day,lin_dir_deg,detection_key,linkage_detection_key,final_paper_status
20260407,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260407/20260407_unknown_review_full.fits,233,0000188,1081,0,OBJ_MP_1398_0255.fits.gz,OBJ_MP_1398_0255_cat.fits.gz,8253,20260407006000010038,20260407006000010038;20260407006001020091,59,0->1,61137.71112136574,187.11874999895696,7.295594689826664,187.11880678240047,7.295533052303406,0.00016469827070864085,0.00016326254769616355,8327.182523566189,6098.662043463621,18.7291259765625,0.15427103638648987,18.644807815551758,0.12852144241333008,0,3,2,0.15408852271263287,0.0,0.26688915020151105,1.647459687612105,0.21090634189468957,22.618673546102094,28.74595320140162,0.16581681792699315,398.5961505970075,166.61146174919747,20260407::OBJ_MP_1398_0255.fits.gz::8253,20260407::1081::20260407::OBJ_MP_1398_0255.fits.gz::8253,retained_after_posthoc_audit
20260407,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260407/20260407_unknown_review_full.fits,234,0000188,1081,1,OBJ_MP_1398_0277.fits.gz,OBJ_MP_1398_0277_cat.fits.gz,7596,20260407006000010038;20260407006001020091,20260407006000010038;20260407006001020091,59,0->1;1->2,61137.73254207176,187.11635618951505,7.296214967555942,187.11636001880203,7.296152921367534,0.0001602157586830799,0.00015891347903718156,8326.372747437015,6096.87167267817,18.627365112304688,0.15736982226371765,18.610065460205078,0.13929055631160736,0,3,2,0.15408852271263287,0.0,0.26688915020151105,1.647459687612105,0.21090634189468957,22.618673546102094,28.74595320140162,0.16581681792699315,398.5961505970075,166.61146174919747,20260407::OBJ_MP_1398_0277.fits.gz::7596,20260407::1081::20260407::OBJ_MP_1398_0277.fits.gz::7596,retained_after_posthoc_audit
20260407,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260407/20260407_unknown_review_full.fits,235,0000188,1081,2,OBJ_MP_1398_0299.fits.gz,OBJ_MP_1398_0299_cat.fits.gz,7354,20260407006001020091,20260407006000010038;20260407006001020091,59,1->2,61137.754085960645,187.11408428982486,7.2966963453572085,187.11413637507474,7.296752324766296,0.0001558288321064083,0.0001549515456682471,8326.79788062905,6095.249995684509,18.567089080810547,0.15614446997642517,18.505565643310547,0.1362227499485016,0,3,2,0.15408852271263287,0.0,0.26688915020151105,1.647459687612105,0.21090634189468957,22.618673546102094,28.74595320140162,0.16581681792699315,398.5961505970075,166.61146174919747,20260407::OBJ_MP_1398_0299.fits.gz::7354,20260407::1081::20260407::OBJ_MP_1398_0299.fits.gz::7354,retained_after_posthoc_audit
20260407,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260407/20260407_unknown_review_full.fits,245,000018c,1098,0,OBJ_MP_1531_0257.fits.gz,OBJ_MP_1531_0257_cat.fits.gz,3011,20260407006200010005,20260407006200010005;20260407006201020057,61,0->1,61137.712952222224,187.11859573706627,7.29566362912503,187.11859212172715,7.295695157189602,0.00014347429382155497,0.00014163904344854927,816.3119100476306,2453.1776286289546,18.642900466918945,0.14516548812389374,18.640106201171875,0.11883796006441116,0,3,2,0.2558224991978587,0.0,0.44309756632993963,8.88722533916371,0.5386636614529757,26.990573821561632,18.246225362964555,0.20422336786117692,429.07782675507434,167.42961412659025,20260407::OBJ_MP_1531_0257.fits.gz::3011,20260407::1098::20260407::OBJ_MP_1531_0257.fits.gz::3011,retained_after_posthoc_audit
20260407,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260407/20260407_unknown_review_full.fits,246,000018c,1098,1,OBJ_MP_1531_0279.fits.gz,OBJ_MP_1531_0279_cat.fits.gz,2725,20260407006200010005;20260407006201020057,20260407006200010005;20260407006201020057,61,0->1;1->2,61137.73439467593,187.11619934927137,7.296246420859296,187.1161987735109,7.296255106520084,0.00014472097021211994,0.000143030248398901,815.7741521902967,2453.296225471223,18.530046463012695,0.14826835691928864,18.45623207092285,0.1169266328215599,0,3,2,0.2558224991978587,0.0,0.44309756632993963,8.88722533916371,0.5386636614529757,26.990573821561632,18.246225362964555,0.20422336786117692,429.07782675507434,167.42961412659025,20260407::OBJ_MP_1531_0279.fits.gz::2725,20260407::1098::20260407::OBJ_MP_1531_0279.fits.gz::2725,retained_after_posthoc_audit
20260407,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260407/20260407_unknown_review_full.fits,247,000018c,1098,2,OBJ_MP_1531_0301.fits.gz,OBJ_MP_1531_0301_cat.fits.gz,2869,20260407006201020057,20260407006200010005;20260407006201020057,61,1->2,61137.755915752314,187.1135570793044,7.2967781352771635,187.11359585641992,7.296877768380499,0.00014900237474080313,0.00014723473976019363,816.8318586905018,2449.023084531751,18.192590713500977,0.1080445870757103,18.334880828857422,0.09776513278484344,0,3,2,0.2558224991978587,0.0,0.44309756632993963,8.88722533916371,0.5386636614529757,26.990573821561632,18.246225362964555,0.20422336786117692,429.07782675507434,167.42961412659025,20260407::OBJ_MP_1531_0301.fits.gz::2869,20260407::1098::20260407::OBJ_MP_1531_0301.fits.gz::2869,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,9,000018w,159,0,OBJ_MP_1263_0201.fits.gz,OBJ_MP_1263_0201_cat.fits.gz,2678,20260410002900010010,20260410002900010010;20260410002901020060;20260410002902030118,28,0->1,61140.65090431713,182.5793741707512,3.4137700677179774,182.57933582993735,3.413767449804538,0.0001248129255202457,0.00012377574604238717,952.609552060215,1965.2259165471646,18.285526275634766,0.08647535741329193,18.430931091308594,0.07391553372144699,0,4,3,0.28814758107979715,0.07752810050803974,0.5550438617397856,4.37153308557641,0.062113926781343934,7.859269049431287,15.159564940070387,0.2284717879854429,651.2018669767655,132.395333638191,20260410::OBJ_MP_1263_0201.fits.gz::2678,20260410::159::20260410::OBJ_MP_1263_0201.fits.gz::2678,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,10,000018w,159,1,OBJ_MP_1263_0214.fits.gz,OBJ_MP_1263_0214_cat.fits.gz,2653,20260410002900010010;20260410002901020060,20260410002900010010;20260410002901020060;20260410002902030118,28,0->1;1->2,61140.66352552083,182.5779753065674,3.415540316619695,182.57802179784233,3.415469827723728,0.0002716313535131576,0.0002703995928481362,948.5416701853436,1963.3414405466012,18.40548324584961,0.09189561009407043,18.582759857177734,0.08201488852500916,0,4,3,0.28814758107979715,0.07752810050803974,0.5550438617397856,4.37153308557641,0.062113926781343934,7.859269049431287,15.159564940070387,0.2284717879854429,651.2018669767655,132.395333638191,20260410::OBJ_MP_1263_0214.fits.gz::2653,20260410::159::20260410::OBJ_MP_1263_0214.fits.gz::2653,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,11,000018w,159,2,OBJ_MP_1263_0236.fits.gz,OBJ_MP_1263_0236_cat.fits.gz,2430,20260410002901020060;20260410002902030118,20260410002900010010;20260410002901020060;20260410002902030118,28,1->2;2->3,61140.68502385417,182.57522609366194,3.4183835500018924,182.57531985122841,3.4184338426052445,0.00018504209540992633,0.0001848495873280065,955.8678600322243,1961.0726742741185,18.347896575927734,0.10184086114168167,18.607494354248047,0.10346419364213943,0,4,3,0.28814758107979715,0.07752810050803974,0.5550438617397856,4.37153308557641,0.062113926781343934,7.859269049431287,15.159564940070387,0.2284717879854429,651.2018669767655,132.395333638191,20260410::OBJ_MP_1263_0236.fits.gz::2430,20260410::159::20260410::OBJ_MP_1263_0236.fits.gz::2430,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,12,000018w,159,3,OBJ_MP_1263_0258.fits.gz,OBJ_MP_1263_0258_cat.fits.gz,2414,20260410002902030118,20260410002900010010;20260410002901020060;20260410002902030118,28,2->3,61140.70655618056,182.57263057047413,3.421225147341866,182.5727120005631,3.421164168404783,0.00015343354965580147,0.00015240360848745027,962.8659168798592,1962.056750792032,18.15483283996582,0.08657098561525345,18.490955352783203,0.08815909177064896,0,4,3,0.28814758107979715,0.07752810050803974,0.5550438617397856,4.37153308557641,0.062113926781343934,7.859269049431287,15.159564940070387,0.2284717879854429,651.2018669767655,132.395333638191,20260410::OBJ_MP_1263_0258.fits.gz::2414,20260410::159::20260410::OBJ_MP_1263_0258.fits.gz::2414,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,34,000018E,394,0,OBJ_MP_1398_0222.fits.gz,OBJ_MP_1398_0222_cat.fits.gz,7459,20260410003800010034,20260410003800010034;20260410003801020100,37,0->1,61140.671568425925,186.77807471603,7.372544373765318,186.7781205578095,7.372549173578963,0.00016520271867648262,0.00016357079374795802,8557.339018994282,4977.430156837242,18.516910552978516,0.10459134727716446,18.5613956451416,0.10793347656726837,0,3,2,0.23147313587175564,0.0,0.4009232319171748,1.6075587813190408,0.19132040000110162,22.382073478232616,28.512528127248856,0.2242064337393679,422.1690067911261,166.04727901899216,20260410::OBJ_MP_1398_0222.fits.gz::7459,20260410::394::20260410::OBJ_MP_1398_0222.fits.gz::7459,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,35,000018E,394,1,OBJ_MP_1398_0244.fits.gz,OBJ_MP_1398_0244_cat.fits.gz,7244,20260410003800010034;20260410003801020100,20260410003800010034;20260410003801020100,37,0->1;1->2,61140.69307555556,186.77547754383227,7.373185275481573,186.77551951837,7.373199733093053,0.0001506139768707726,0.00015024758713266806,8557.41096506793,4974.3282896078035,18.83492660522461,0.15173275768756866,18.6312313079834,0.11593689769506454,0,3,2,0.23147313587175564,0.0,0.4009232319171748,1.6075587813190408,0.19132040000110162,22.382073478232616,28.512528127248856,0.2242064337393679,422.1690067911261,166.04727901899216,20260410::OBJ_MP_1398_0244.fits.gz::7244,20260410::394::20260410::OBJ_MP_1398_0244.fits.gz::7244,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,36,000018E,394,2,OBJ_MP_1398_0266.fits.gz,OBJ_MP_1398_0266_cat.fits.gz,7277,20260410003801020100,20260410003800010034;20260410003801020100,37,1->2,61140.71458409722,186.77313831928768,7.373760688906662,186.7731175698805,7.373692447755895,0.00015148594417269123,0.00014947895635497588,8556.954976738027,4973.140726746377,18.735841751098633,0.1388358473777771,18.742645263671875,0.11870371550321579,0,3,2,0.23147313587175564,0.0,0.4009232319171748,1.6075587813190408,0.19132040000110162,22.382073478232616,28.512528127248856,0.2242064337393679,422.1690067911261,166.04727901899216,20260410::OBJ_MP_1398_0266.fits.gz::7277,20260410::394::20260410::OBJ_MP_1398_0266.fits.gz::7277,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,43,000018H,420,0,OBJ_MP_1531_0224.fits.gz,OBJ_MP_1531_0224_cat.fits.gz,1575,20260410004000010006,20260410004000010006;20260410004001020079,39,0->1,61140.67341614583,186.77773057559696,7.372725296393131,186.7776780971284,7.372754339462925,0.00013851092379013608,0.00013706166267812847,1050.1163598952126,1332.1494073866154,18.718917846679688,0.1266651153564453,18.64862823486328,0.11064141243696213,0,3,2,0.07170966785190146,0.0,0.12420478811338187,8.75950012665033,0.5319367613959053,25.368456246150878,18.206296239962008,0.0547450745019165,411.5991803065514,166.34794389308334,20260410::OBJ_MP_1531_0224.fits.gz::1575,20260410::420::20260410::OBJ_MP_1531_0224.fits.gz::1575,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,44,000018H,420,1,OBJ_MP_1531_0246.fits.gz,OBJ_MP_1531_0246_cat.fits.gz,1578,20260410004000010006;20260410004001020079,20260410004000010006;20260410004001020079,39,0->1;1->2,61140.69492429398,186.7753448218944,7.373283696917185,186.7753022358413,7.373287129971144,0.000134263907540344,0.00013287647569537597,1050.0453291489705,1328.9026319611448,18.465120315551758,0.10573088377714157,18.503799438476562,0.08550138026475906,0,3,2,0.07170966785190146,0.0,0.12420478811338187,8.75950012665033,0.5319367613959053,25.368456246150878,18.206296239962008,0.0547450745019165,411.5991803065514,166.34794389308334,20260410::OBJ_MP_1531_0246.fits.gz::1578,20260410::420::20260410::OBJ_MP_1531_0246.fits.gz::1578,retained_after_posthoc_audit
20260410,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260410/20260410_unknown_review_full.fits,45,000018H,420,2,OBJ_MP_1531_0268.fits.gz,OBJ_MP_1531_0268_cat.fits.gz,1612,20260410004001020079,20260410004000010006;20260410004001020079,39,1->2,61140.71644438658,186.77291016023094,7.3738864301251335,186.7728782758543,7.37387816576095,0.00011407454931600114,0.0001132579548723811,1049.0241553120813,1328.6102274812254,18.597091674804688,0.11913645267486572,18.547657012939453,0.08503737300634384,0,3,2,0.07170966785190146,0.0,0.12420478811338187,8.75950012665033,0.5319367613959053,25.368456246150878,18.206296239962008,0.0547450745019165,411.5991803065514,166.34794389308334,20260410::OBJ_MP_1531_0268.fits.gz::1612,20260410::420::20260410::OBJ_MP_1531_0268.fits.gz::1612,retained_after_posthoc_audit
20260420,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260420/20260420_unknown_review_full.fits,69,000019o,807,0,OBJ_MP_1262_0193.fits.gz,OBJ_MP_1262_0193_cat.fits.gz,9841,20260420004600010031,20260420004600010031;20260420004601020094,45,0->1,61150.64612646991,181.56508727199113,4.587580982510573,181.56508530677348,4.5876011879522025,0.00011529299646895197,0.0001155939090198288,1256.7141291598878,6557.776517925765,18.324832916259766,0.09179915487766266,18.6375732421875,0.07840000838041306,0,3,2,0.12421746401157788,0.0,0.2151509588554114,4.478614251382347,0.17385159975270809,1.6012997666574944,16.77640301147273,0.10142221077524427,500.3525654563898,131.37555339454292,20260420::OBJ_MP_1262_0193.fits.gz::9841,20260420::807::20260420::OBJ_MP_1262_0193.fits.gz::9841,retained_after_posthoc_audit
20260420,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260420/20260420_unknown_review_full.fits,70,000019o,807,1,OBJ_MP_1262_0215.fits.gz,OBJ_MP_1262_0215_cat.fits.gz,9787,20260420004600010031;20260420004601020094,20260420004600010031;20260420004601020094,45,0->1;1->2,61150.668297986114,181.56302590712642,4.589836653007128,181.56304327117226,4.589853563890151,0.00012462730106221898,0.00012493809375957454,1261.0578311675886,6561.127074407156,18.353185653686523,0.10746031254529953,18.77350616455078,0.09267545491456985,0,3,2,0.12421746401157788,0.0,0.2151509588554114,4.478614251382347,0.17385159975270809,1.6012997666574944,16.77640301147273,0.10142221077524427,500.3525654563898,131.37555339454292,20260420::OBJ_MP_1262_0215.fits.gz::9787,20260420::807::20260420::OBJ_MP_1262_0215.fits.gz::9787,retained_after_posthoc_audit
20260420,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260420/20260420_unknown_review_full.fits,71,000019o,807,2,OBJ_MP_1262_0237.fits.gz,OBJ_MP_1262_0237_cat.fits.gz,9447,20260420004601020094,20260420004600010031;20260420004601020094,45,1->2,61150.68979505787,181.56106275484723,4.592135974381459,181.56112359279987,4.59208512967572,0.0001546393691569392,0.00015441223858392306,1266.966901901982,6561.033606790152,18.269134521484375,0.09126520156860352,18.64934730529785,0.08639257401227951,0,3,2,0.12421746401157788,0.0,0.2151509588554114,4.478614251382347,0.17385159975270809,1.6012997666574944,16.77640301147273,0.10142221077524427,500.3525654563898,131.37555339454292,20260420::OBJ_MP_1262_0237.fits.gz::9447,20260420::807::20260420::OBJ_MP_1262_0237.fits.gz::9447,retained_after_posthoc_audit
20260422,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260422/20260422_unknown_review_full.fits,0,00001aJ,102,0,OBJ_MP_1262_0061.fits.gz,OBJ_MP_1262_0061_cat.fits.gz,7522,20260422001100010025,20260422001100010025;20260422001101020059,10,0->1,61152.563889756944,181.4110252211099,4.783109541073783,181.41114824426853,4.7831141653707565,0.00017947077765256836,0.000177881339459951,1881.0559707134828,6046.6189644782935,18.38362693786621,0.14156615734100342,18.975879669189453,0.1476413905620575,0,3,2,0.3325064186619596,0.0,0.5759180109652824,5.666186964234914,0.2764093340542679,1.907383198679204,16.618666467587996,0.2703033914540655,446.49106237650716,128.28349097207945,20260422::OBJ_MP_1262_0061.fits.gz::7522,20260422::102::20260422::OBJ_MP_1262_0061.fits.gz::7522,retained_after_posthoc_audit
20260422,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260422/20260422_unknown_review_full.fits,1,00001aJ,102,1,OBJ_MP_1262_0083.fits.gz,OBJ_MP_1262_0083_cat.fits.gz,7313,20260422001100010025;20260422001101020059,20260422001100010025;20260422001101020059,10,0->1;1->2,61152.585856550926,181.40948256214065,4.785196238117394,181.40956900029946,4.785320445690663,0.0002543765527036612,0.00025371728560141804,1884.6403313954734,6035.733264871974,18.508499145507812,0.1585620939731598,18.968656539916992,0.15830808877944946,0,3,2,0.3325064186619596,0.0,0.5759180109652824,5.666186964234914,0.2764093340542679,1.907383198679204,16.618666467587996,0.2703033914540655,446.49106237650716,128.28349097207945,20260422::OBJ_MP_1262_0083.fits.gz::7313,20260422::102::20260422::OBJ_MP_1262_0083.fits.gz::7313,retained_after_posthoc_audit
20260422,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260422/20260422_unknown_review_full.fits,2,00001aJ,102,2,OBJ_MP_1262_0105.fits.gz,OBJ_MP_1262_0105_cat.fits.gz,6471,20260422001101020059,20260422001100010025;20260422001101020059,10,1->2,61152.60786592593,181.40763436021905,4.7873907752361795,181.40764148666383,4.787420034233187,0.00017306250907722642,0.0001721609505018762,1888.1737875583428,6030.305826204478,18.77246856689453,0.2407940775156021,18.75442123413086,0.21590811014175415,0,3,2,0.3325064186619596,0.0,0.5759180109652824,5.666186964234914,0.2764093340542679,1.907383198679204,16.618666467587996,0.2703033914540655,446.49106237650716,128.28349097207945,20260422::OBJ_MP_1262_0105.fits.gz::6471,20260422::102::20260422::OBJ_MP_1262_0105.fits.gz::6471,retained_after_posthoc_audit
20260503,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260503/20260503_unknown_review_full.fits,54,00001d1,389,0,OBJ_MP_1397_0200.fits.gz,OBJ_MP_1397_0200_cat.fits.gz,5678,20260503003703040074,20260503003703040074;20260503003704050094,36,3->4,61163.67019888889,184.30765515829805,7.789594272548146,184.30774431226934,7.789739965035967,0.0002115322845099854,0.00020941456824186133,6521.777548156832,5051.721272292711,18.32927131652832,0.14691822230815887,18.43425178527832,0.13648301362991333,0,3,2,0.28578281995425303,0.0,0.49499036409107505,1.2115618329779139,0.0729951766912974,20.595289561172127,25.15141573014832,0.26210312821765847,336.4614905092322,174.31503999259138,20260503::OBJ_MP_1397_0200.fits.gz::5678,20260503::389::20260503::OBJ_MP_1397_0200.fits.gz::5678,retained_after_posthoc_audit
20260503,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260503/20260503_unknown_review_full.fits,55,00001d1,389,1,OBJ_MP_1397_0222.fits.gz,OBJ_MP_1397_0222_cat.fits.gz,5357,20260503003703040074;20260503003704050094,20260503003703040074;20260503003704050094,36,3->4;4->5,61163.69213002315,184.30553642405536,7.789939589643245,184.30550794343603,7.789879710250935,0.000118552994251786,0.00011725702021614381,6523.997778590991,5049.532553807128,18.273540496826172,0.15134470164775848,18.112810134887695,0.10802079737186432,0,3,2,0.28578281995425303,0.0,0.49499036409107505,1.2115618329779139,0.0729951766912974,20.595289561172127,25.15141573014832,0.26210312821765847,336.4614905092322,174.31503999259138,20260503::OBJ_MP_1397_0222.fits.gz::5357,20260503::389::20260503::OBJ_MP_1397_0222.fits.gz::5357,retained_after_posthoc_audit
20260503,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260503/20260503_unknown_review_full.fits,56,00001d1,389,2,OBJ_MP_1397_0244.fits.gz,OBJ_MP_1397_0244_cat.fits.gz,5068,20260503003704050094,20260503003703040074;20260503003704050094,36,4->5,61163.71388142361,184.30355492814206,7.7899983017680645,184.30346671195886,7.7900816959969985,0.0002031640898110254,0.00020126588090629838,6527.621532642248,5050.137042857033,18.45995330810547,0.1959499716758728,18.582866668701172,0.18060852587223053,0,3,2,0.28578281995425303,0.0,0.49499036409107505,1.2115618329779139,0.0729951766912974,20.595289561172127,25.15141573014832,0.26210312821765847,336.4614905092322,174.31503999259138,20260503::OBJ_MP_1397_0244.fits.gz::5068,20260503::389::20260503::OBJ_MP_1397_0244.fits.gz::5068,retained_after_posthoc_audit
20260508,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260508/20260508_unknown_review_full.fits,18,00001eC,186,0,OBJ_MP_1397_0057.fits.gz,OBJ_MP_1397_0057_cat.fits.gz,4945,20260508001800010007,20260508001800010007;20260508001801020033;20260508001802030063;20260508001803040092;20260508001804050119,17,0->1,61168.543215543985,183.8510093878316,7.829987909107417,183.8510563024105,7.830002769419127,0.00012115078072838514,0.0001204482411774066,6659.926989950116,3605.8306775378633,18.333141326904297,0.1121908649802208,18.402393341064453,0.09183885902166367,0,6,5,0.3515618028100171,0.3067271633157094,0.5425378379984998,3.0900342160307046,0.32684615136583944,23.363418465233305,12.06864057306095,0.22777863196354053,330.7571993295498,175.96453855875774,20260508::OBJ_MP_1397_0057.fits.gz::4945,20260508::186::20260508::OBJ_MP_1397_0057.fits.gz::4945,retained_after_posthoc_audit
20260508,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260508/20260508_unknown_review_full.fits,19,00001eC,186,1,OBJ_MP_1397_0079.fits.gz,OBJ_MP_1397_0079_cat.fits.gz,4693,20260508001800010007;20260508001801020033,20260508001800010007;20260508001801020033;20260508001802030063;20260508001803040092;20260508001804050119,17,0->1;1->2,61168.56517653935,183.8490375181952,7.830275854537159,183.84904780227987,7.830260406817009,0.00014234195140261363,0.00014179402187419754,6656.902340397505,3596.4071596878543,18.424724578857422,0.12231644243001938,18.410648345947266,0.09831170737743378,0,6,5,0.3515618028100171,0.3067271633157094,0.5425378379984998,3.0900342160307046,0.32684615136583944,23.363418465233305,12.06864057306095,0.22777863196354053,330.7571993295498,175.96453855875774,20260508::OBJ_MP_1397_0079.fits.gz::4693,20260508::186::20260508::OBJ_MP_1397_0079.fits.gz::4693,retained_after_posthoc_audit
20260508,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260508/20260508_unknown_review_full.fits,20,00001eC,186,2,OBJ_MP_1397_0101.fits.gz,OBJ_MP_1397_0101_cat.fits.gz,4826,20260508001801020033;20260508001802030063,20260508001800010007;20260508001801020033;20260508001802030063;20260508001803040092;20260508001804050119,17,1->2;2->3,61168.58716917824,183.84704495896108,7.830371344886475,183.84711350627725,7.830378794076577,0.00014134866069070995,0.00014048407607525348,6651.6601275480725,3591.2724831703345,18.826019287109375,0.17322155833244324,18.67943000793457,0.11899059265851974,0,6,5,0.3515618028100171,0.3067271633157094,0.5425378379984998,3.0900342160307046,0.32684615136583944,23.363418465233305,12.06864057306095,0.22777863196354053,330.7571993295498,175.96453855875774,20260508::OBJ_MP_1397_0101.fits.gz::4826,20260508::186::20260508::OBJ_MP_1397_0101.fits.gz::4826,retained_after_posthoc_audit
20260508,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260508/20260508_unknown_review_full.fits,21,00001eC,186,3,OBJ_MP_1397_0114.fits.gz,OBJ_MP_1397_0114_cat.fits.gz,4823,20260508001802030063;20260508001803040092,20260508001800010007;20260508001801020033;20260508001802030063;20260508001803040092;20260508001804050119,17,2->3;3->4,61168.59974478009,183.84582956241894,7.830387126056274,183.8457212866548,7.830503208830393,0.00011003090256167525,0.00010950123253916644,6650.35248820362,3590.4814191302125,18.57019805908203,0.14121396839618683,18.403688430786133,0.13576926290988922,0,6,5,0.3515618028100171,0.3067271633157094,0.5425378379984998,3.0900342160307046,0.32684615136583944,23.363418465233305,12.06864057306095,0.22777863196354053,330.7571993295498,175.96453855875774,20260508::OBJ_MP_1397_0114.fits.gz::4823,20260508::186::20260508::OBJ_MP_1397_0114.fits.gz::4823,retained_after_posthoc_audit
20260508,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260508/20260508_unknown_review_full.fits,22,00001eC,186,4,OBJ_MP_1397_0136.fits.gz,OBJ_MP_1397_0136_cat.fits.gz,4650,20260508001803040092;20260508001804050119,20260508001800010007;20260508001801020033;20260508001802030063;20260508001803040092;20260508001804050119,17,3->4;4->5,61168.621274074074,183.84384885196746,7.8306074544448325,183.84387725566998,7.830603326899123,0.00014181597805418278,0.0001403633524130754,6647.745902405853,3586.865909771932,18.418746948242188,0.12301546335220337,18.37588882446289,0.09649817645549774,0,6,5,0.3515618028100171,0.3067271633157094,0.5425378379984998,3.0900342160307046,0.32684615136583944,23.363418465233305,12.06864057306095,0.22777863196354053,330.7571993295498,175.96453855875774,20260508::OBJ_MP_1397_0136.fits.gz::4650,20260508::186::20260508::OBJ_MP_1397_0136.fits.gz::4650,retained_after_posthoc_audit
20260508,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260508/20260508_unknown_review_full.fits,23,00001eC,186,5,OBJ_MP_1397_0158.fits.gz,OBJ_MP_1397_0158_cat.fits.gz,4622,20260508001804050119,20260508001800010007;20260508001801020033;20260508001802030063;20260508001803040092;20260508001804050119,17,4->5,61168.64277741898,183.8418040574786,7.830656962855244,183.8417221436366,7.8306775805263475,0.00015168069171522802,0.00015022092732319692,6647.0694061688655,3587.36781513292,18.427427291870117,0.11906736344099045,18.43678092956543,0.10553900897502899,0,6,5,0.3515618028100171,0.3067271633157094,0.5425378379984998,3.0900342160307046,0.32684615136583944,23.363418465233305,12.06864057306095,0.22777863196354053,330.7571993295498,175.96453855875774,20260508::OBJ_MP_1397_0158.fits.gz::4622,20260508::186::20260508::OBJ_MP_1397_0158.fits.gz::4622,retained_after_posthoc_audit
20260509,/home/admin/pipeline/xiaoyunao/heliolincrr/review_packages/20260509/20260509_unknown_review_full.fits,57,00001fm,221,0,OBJ_MP_1674_0089.fits.gz,OBJ_MP_1674_0089_cat.fits.gz,942,20260509001302030043,20260509001302030043;20260509001303040082,12,2->3,61169.65443891204,215.57949532237103,-0.4463367824018173,215.57966245935896,-0.4462117942106384,7.189212809066703e-05,7.191250617716305e-05,3853.237262311394,851.27836714268,18.82940673828125,0.1916770339012146,18.229825973510742,0.10533144325017929,0,3,2,0.35691104328689155,0.003073585126505738,0.6181804198896,1.6813433099427144,0.22680872075965364,20.41713054871724,28.934092391280142,0.3301523721121004,244.16748232462666,140.9491849158586,20260509::OBJ_MP_1674_0089.fits.gz::942,20260509::221::20260509::OBJ_MP_1674_0089.fits.gz::942,retained_after_posthoc_audit
