healpix_nside,pixel,ecliptic_lon_deg,ecliptic_lat_deg,detection_count
64,19742,-137.8125,11.4151577427305,11
64,19743,-136.40625,11.4151577427305,19
64,19744,-135.0,11.4151577427305,12
64,19745,-133.59375,11.4151577427305,14
64,19746,-132.1875,11.4151577427305,15
64,19747,-130.78125,11.4151577427305,22
64,19748,-129.37500000000006,11.4151577427305,15
64,19749,-127.96875,11.4151577427305,3
64,19750,-126.5625,11.4151577427305,8
64,19751,-125.15625,11.4151577427305,20
64,19752,-123.75,11.4151577427305,40
64,19753,-122.34375,11.4151577427305,31
64,19754,-120.9375,11.4151577427305,33
64,19755,-119.53125000000006,11.4151577427305,46
64,19756,-118.125,11.4151577427305,20
64,19757,-116.71875,11.4151577427305,11
64,19758,-115.3125,11.4151577427305,25
64,19759,-113.90625000000011,11.4151577427305,10
64,19760,-112.5,11.4151577427305,14
64,19761,-111.09375,11.4151577427305,12
64,19762,-109.6875,11.4151577427305,22
64,19763,-108.28125,11.4151577427305,8
64,19764,-106.875,11.4151577427305,13
64,19765,-105.46875,11.4151577427305,7
64,19766,-104.06250000000006,11.4151577427305,19
64,19767,-102.65625,11.4151577427305,14
64,19768,-101.25,11.4151577427305,11
64,19769,-99.84375,11.4151577427305,30
64,19770,-98.43750000000006,11.4151577427305,19
64,19771,-97.03125,11.4151577427305,7
64,19772,-95.625,11.4151577427305,7
64,19773,-94.21875000000006,11.4151577427305,10
64,19774,-92.8125,11.4151577427305,3
64,19775,-91.40625,11.4151577427305,6
64,19776,-90.0,11.4151577427305,8
64,19777,-88.59375000000006,11.4151577427305,3
64,19778,-87.1875,11.4151577427305,1
64,19779,-85.78125,11.4151577427305,7
64,19780,-84.375,11.4151577427305,3
64,19781,-82.96875000000006,11.4151577427305,11
64,19782,-81.5625,11.4151577427305,7
64,19783,-80.15625,11.4151577427305,3
64,19784,-78.75000000000006,11.4151577427305,1
64,19785,-77.34375,11.4151577427305,5
64,19786,-75.9375,11.4151577427305,5
64,19787,-74.53125,11.4151577427305,10
64,19788,-73.12500000000006,11.4151577427305,5
64,19790,-70.3125,11.4151577427305,1
64,19791,-68.90625,11.4151577427305,4
64,19792,-67.5,11.4151577427305,1
64,19793,-66.09375,11.4151577427305,9
64,19794,-64.6875,11.4151577427305,4
64,19795,-63.28125000000006,11.4151577427305,3
64,19796,-61.875,11.4151577427305,1
64,19797,-60.46875,11.4151577427305,2
64,19799,-57.65625000000006,11.4151577427305,6
64,19801,-54.84375,11.4151577427305,1
64,19802,-53.43750000000006,11.4151577427305,3
64,19805,-49.21875000000006,11.4151577427305,7
64,19807,-46.40625,11.4151577427305,2
64,19808,-45.0,11.4151577427305,1
64,19810,-42.18750000000006,11.4151577427305,8
64,19811,-40.78125,11.4151577427305,5
64,19812,-39.375,11.4151577427305,4
64,19813,-37.96875000000006,11.4151577427305,4
64,19814,-36.5625,11.4151577427305,3
64,19815,-35.15625,11.4151577427305,12
64,19816,-33.75000000000006,11.4151577427305,3
64,19818,-30.9375,11.4151577427305,3
64,19819,-29.53125,11.4151577427305,2
64,19820,-28.125,11.4151577427305,2
64,19821,-26.71875,11.4151577427305,3
64,19822,-25.3125,11.4151577427305,14
64,19823,-23.90625,11.4151577427305,3
64,19824,-22.5,11.4151577427305,11
64,19825,-21.09375,11.4151577427305,4
64,19826,-19.6875,11.4151577427305,4
64,19827,-18.28125,11.4151577427305,5
64,19828,-16.875,11.4151577427305,4
64,19829,-15.46875,11.4151577427305,4
64,19830,-14.0625,11.4151577427305,15
64,19831,-12.65625,11.4151577427305,10
64,19832,-11.25,11.4151577427305,11
64,19833,-9.84375,11.4151577427305,2
64,19834,-8.4375,11.4151577427305,4
64,19835,-7.03125,11.4151577427305,7
64,19836,-5.625,11.4151577427305,8
64,19837,-4.21875,11.4151577427305,2
64,19838,-2.8125,11.4151577427305,6
64,19839,-1.40625,11.4151577427305,5
64,19841,2.109375,10.806922874860348,5
64,19842,3.515625,10.806922874860348,10
64,19844,6.328125,10.806922874860348,16
64,19845,7.734375,10.806922874860348,19
64,19846,9.140625,10.806922874860348,15
64,19847,10.546875,10.806922874860348,38
64,19848,11.953125,10.806922874860348,42
64,19849,13.359375,10.806922874860348,35
64,19850,14.765625,10.806922874860348,36
64,19851,16.171875,10.806922874860348,50
64,19852,17.578125,10.806922874860348,44
64,19853,18.984375,10.806922874860348,54
64,19854,20.390625,10.806922874860348,28
64,19855,21.796875,10.806922874860348,38
64,19856,23.203125,10.806922874860348,22
64,19857,24.609375,10.806922874860348,44
64,19858,26.015625,10.806922874860348,25
64,19859,27.421875,10.806922874860348,22
64,19860,28.828125,10.806922874860348,52
64,19861,30.234375,10.806922874860348,36
64,19862,31.640625,10.806922874860348,57
64,19863,33.046875,10.806922874860348,91
64,19864,34.453125,10.806922874860348,68
64,19865,35.859375,10.806922874860348,53
64,19866,37.265625,10.806922874860348,84
64,19867,38.671875,10.806922874860348,43
64,19868,40.078125,10.806922874860348,58
64,19869,41.484375,10.806922874860348,63
64,19870,42.890625,10.806922874860348,49
64,19871,44.296875,10.806922874860348,90
64,19872,45.703125,10.806922874860348,81
64,19873,47.109375,10.806922874860348,83
64,19874,48.515625,10.806922874860348,111
64,19875,49.921875,10.806922874860348,131
64,19876,51.328125,10.806922874860348,62
64,19877,52.734375,10.806922874860348,41
64,19878,54.140625,10.806922874860348,42
64,19879,55.546875,10.806922874860348,64
64,19880,56.953125,10.806922874860348,71
64,19881,58.359375,10.806922874860348,57
64,19882,59.765625,10.806922874860348,83
64,19883,61.171875,10.806922874860348,77
64,19884,62.578125,10.806922874860348,66
64,19885,63.984375,10.806922874860348,70
64,19886,65.390625,10.806922874860348,50
64,19887,66.796875,10.806922874860348,32
64,19888,68.203125,10.806922874860348,108
64,19889,69.609375,10.806922874860348,84
64,19890,71.015625,10.806922874860348,69
64,19891,72.421875,10.806922874860348,72
64,19892,73.828125,10.806922874860348,80
64,19893,75.234375,10.806922874860348,42
64,19894,76.640625,10.806922874860348,73
64,19895,78.046875,10.806922874860348,60
64,19896,79.453125,10.806922874860348,45
64,19897,80.859375,10.806922874860348,53
64,19898,82.265625,10.806922874860348,52
64,19899,83.671875,10.806922874860348,50
64,19900,85.078125,10.806922874860348,35
64,19901,86.484375,10.806922874860348,63
64,19902,87.890625,10.806922874860348,17
64,19903,89.296875,10.806922874860348,27
64,19904,90.703125,10.806922874860348,57
64,19905,92.109375,10.806922874860348,38
64,19906,93.515625,10.806922874860348,45
64,19907,94.921875,10.806922874860348,31
64,19908,96.328125,10.806922874860348,29
64,19909,97.734375,10.806922874860348,34
64,19910,99.140625,10.806922874860348,66
64,19911,100.546875,10.806922874860348,66
64,19912,101.953125,10.806922874860348,53
64,19913,103.359375,10.806922874860348,68
64,19914,104.765625,10.806922874860348,56
64,19915,106.171875,10.806922874860348,29
64,19916,107.578125,10.806922874860348,25
64,19917,108.984375,10.806922874860348,56
64,19918,110.390625,10.806922874860348,46
64,19919,111.796875,10.806922874860348,34
64,19920,113.203125,10.806922874860348,47
64,19921,114.609375,10.806922874860348,78
64,19922,116.015625,10.806922874860348,48
64,19923,117.421875,10.806922874860348,42
64,19924,118.828125,10.806922874860348,43
64,19925,120.234375,10.806922874860348,63
64,19926,121.640625,10.806922874860348,61
64,19927,123.04687499999994,10.806922874860348,46
64,19928,124.453125,10.806922874860348,39
64,19929,125.859375,10.806922874860348,58
64,19930,127.265625,10.806922874860348,35
64,19931,128.671875,10.806922874860348,84
64,19932,130.078125,10.806922874860348,98
64,19933,131.484375,10.806922874860348,73
64,19934,132.890625,10.806922874860348,125
64,19935,134.296875,10.806922874860348,124
64,19936,135.703125,10.806922874860348,86
64,19937,137.109375,10.806922874860348,71
64,19938,138.515625,10.806922874860348,104
64,19939,139.921875,10.806922874860348,59
64,19940,141.328125,10.806922874860348,73
64,19941,142.734375,10.806922874860348,30
64,19942,144.140625,10.806922874860348,36
64,19943,145.546875,10.806922874860348,92
64,19944,146.953125,10.806922874860348,77
64,19945,148.359375,10.806922874860348,64
64,19946,149.765625,10.806922874860348,68
64,19947,151.171875,10.806922874860348,100
64,19948,152.578125,10.806922874860348,105
64,19949,153.984375,10.806922874860348,72
64,19950,155.390625,10.806922874860348,57
64,19951,156.796875,10.806922874860348,64
64,19952,158.203125,10.806922874860348,82
64,19953,159.609375,10.806922874860348,80
64,19954,161.015625,10.806922874860348,98
64,19955,162.421875,10.806922874860348,75
64,19956,163.828125,10.806922874860348,85
64,19957,165.234375,10.806922874860348,62
64,19958,166.640625,10.806922874860348,50
64,19959,168.046875,10.806922874860348,85
64,19960,169.453125,10.806922874860348,85
64,19961,170.859375,10.806922874860348,112
64,19962,172.265625,10.806922874860348,84
64,19963,173.671875,10.806922874860348,107
64,19964,175.078125,10.806922874860348,200
64,19965,176.484375,10.806922874860348,244
64,19966,177.890625,10.806922874860348,127
64,19967,179.296875,10.806922874860348,146
64,19968,-179.296875,10.806922874860348,142
64,19969,-177.890625,10.806922874860348,164
64,19970,-176.484375,10.806922874860348,69
64,19971,-175.078125,10.806922874860348,84
64,19972,-173.671875,10.806922874860348,17
64,19973,-172.265625,10.806922874860348,33
64,19974,-170.859375,10.806922874860348,40
64,19975,-169.453125,10.806922874860348,39
64,19976,-168.046875,10.806922874860348,60
64,19977,-166.640625,10.806922874860348,19
64,19978,-165.234375,10.806922874860348,41
64,19979,-163.828125,10.806922874860348,49
64,19980,-162.421875,10.806922874860348,44
64,19981,-161.015625,10.806922874860348,58
64,19982,-159.609375,10.806922874860348,15
64,19983,-158.203125,10.806922874860348,31
64,19984,-156.796875,10.806922874860348,26
64,19985,-155.390625,10.806922874860348,34
64,19986,-153.984375,10.806922874860348,50
64,19987,-152.578125,10.806922874860348,17
64,19988,-151.171875,10.806922874860348,29
64,19989,-149.765625,10.806922874860348,100
64,19990,-148.359375,10.806922874860348,180
64,19991,-146.953125,10.806922874860348,92
64,19992,-145.546875,10.806922874860348,83
64,19993,-144.140625,10.806922874860348,88
64,19994,-142.734375,10.806922874860348,106
64,19995,-141.328125,10.806922874860348,118
64,19996,-139.921875,10.806922874860348,159
64,19997,-138.515625,10.806922874860348,26
64,19998,-137.109375,10.806922874860348,45
64,19999,-135.703125,10.806922874860348,35
64,20000,-134.296875,10.806922874860348,24
64,20001,-132.890625,10.806922874860348,32
64,20002,-131.484375,10.806922874860348,13
64,20003,-130.078125,10.806922874860348,7
64,20004,-128.671875,10.806922874860348,4
64,20005,-127.26562500000006,10.806922874860348,4
64,20006,-125.859375,10.806922874860348,15
64,20007,-124.453125,10.806922874860348,21
64,20008,-123.046875,10.806922874860348,12
64,20009,-121.64062500000011,10.806922874860348,73
64,20010,-120.234375,10.806922874860348,57
64,20011,-118.828125,10.806922874860348,23
64,20012,-117.421875,10.806922874860348,40
64,20013,-116.015625,10.806922874860348,23
64,20014,-114.609375,10.806922874860348,18
64,20015,-113.203125,10.806922874860348,18
64,20016,-111.79687500000006,10.806922874860348,22
64,20017,-110.390625,10.806922874860348,16
64,20018,-108.984375,10.806922874860348,9
64,20019,-107.578125,10.806922874860348,13
64,20020,-106.17187500000011,10.806922874860348,2
64,20021,-104.765625,10.806922874860348,21
64,20022,-103.359375,10.806922874860348,14
64,20023,-101.95312500000006,10.806922874860348,11
64,20024,-100.546875,10.806922874860348,43
64,20025,-99.140625,10.806922874860348,18
64,20026,-97.734375,10.806922874860348,20
64,20027,-96.32812500000006,10.806922874860348,14
64,20028,-94.921875,10.806922874860348,8
64,20029,-93.515625,10.806922874860348,4
64,20030,-92.109375,10.806922874860348,12
64,20031,-90.70312500000006,10.806922874860348,3
64,20032,-89.296875,10.806922874860348,6
64,20033,-87.890625,10.806922874860348,2
64,20034,-86.48437500000006,10.806922874860348,17
64,20035,-85.078125,10.806922874860348,14
64,20036,-83.671875,10.806922874860348,12
64,20037,-82.265625,10.806922874860348,13
64,20038,-80.85937500000006,10.806922874860348,13
64,20039,-79.453125,10.806922874860348,4
64,20040,-78.046875,10.806922874860348,7
64,20041,-76.640625,10.806922874860348,3
64,20042,-75.23437500000006,10.806922874860348,10
64,20043,-73.828125,10.806922874860348,2
64,20044,-72.421875,10.806922874860348,2
64,20045,-71.01562500000006,10.806922874860348,4
64,20046,-69.609375,10.806922874860348,2
64,20047,-68.203125,10.806922874860348,8
64,20048,-66.796875,10.806922874860348,7
64,20049,-65.39062500000006,10.806922874860348,1
64,20050,-63.984375,10.806922874860348,7
64,20051,-62.578125,10.806922874860348,4
64,20052,-61.171875,10.806922874860348,5
64,20055,-56.953125,10.806922874860348,2
64,20058,-52.734375,10.806922874860348,5
64,20059,-51.328125,10.806922874860348,5
64,20061,-48.515625,10.806922874860348,3
64,20062,-47.109375,10.806922874860348,4
64,20064,-44.296875,10.806922874860348,5
64,20065,-42.890625,10.806922874860348,2
64,20066,-41.48437500000006,10.806922874860348,11
64,20067,-40.07812500000006,10.806922874860348,5
64,20068,-38.671875,10.806922874860348,15
64,20069,-37.265625,10.806922874860348,20
64,20070,-35.859375,10.806922874860348,4
64,20071,-34.45312500000006,10.806922874860348,11
64,20072,-33.046875,10.806922874860348,5
64,20073,-31.640625,10.806922874860348,7
64,20074,-30.234375000000057,10.806922874860348,3
64,20075,-28.828125,10.806922874860348,10
64,20078,-24.609375,10.806922874860348,5
64,20079,-23.203125,10.806922874860348,10
64,20080,-21.796875,10.806922874860348,5
64,20081,-20.390625,10.806922874860348,4
64,20082,-18.984375,10.806922874860348,4
64,20083,-17.578125,10.806922874860348,11
64,20084,-16.171875,10.806922874860348,3
64,20085,-14.765625,10.806922874860348,6
64,20086,-13.359375,10.806922874860348,1
64,20087,-11.953125,10.806922874860348,1
64,20088,-10.546875,10.806922874860348,7
64,20089,-9.140625,10.806922874860348,8
64,20090,-7.734375,10.806922874860348,6
64,20091,-6.328125,10.806922874860348,8
64,20092,-4.921875,10.806922874860348,15
64,20093,-3.515625,10.806922874860348,3
64,20094,-2.109375,10.806922874860348,17
64,20095,-0.703125,10.806922874860348,6
64,20098,2.8125,10.199918091116317,4
64,20099,4.21875,10.199918091116317,5
64,20100,5.625,10.199918091116317,12
64,20101,7.03125,10.199918091116317,23
64,20102,8.4375,10.199918091116317,35
64,20103,9.84375,10.199918091116317,23
64,20104,11.25,10.199918091116317,30
64,20105,12.65625,10.199918091116317,22
64,20106,14.0625,10.199918091116317,49
64,20107,15.46875,10.199918091116317,40
64,20108,16.875,10.199918091116317,33
64,20109,18.28125,10.199918091116317,37
64,20110,19.6875,10.199918091116317,44
64,20111,21.09375,10.199918091116317,83
64,20112,22.5,10.199918091116317,26
64,20113,23.90625,10.199918091116317,38
64,20114,25.3125,10.199918091116317,26
64,20115,26.71875,10.199918091116317,31
64,20116,28.125,10.199918091116317,44
64,20117,29.53125,10.199918091116317,39
64,20118,30.9375,10.199918091116317,28
64,20119,32.34375,10.199918091116317,27
64,20120,33.75,10.199918091116317,66
64,20121,35.15625,10.199918091116317,42
64,20122,36.5625,10.199918091116317,59
64,20123,37.96875,10.199918091116317,31
64,20124,39.375,10.199918091116317,61
64,20125,40.78125,10.199918091116317,67
64,20126,42.1875,10.199918091116317,39
64,20127,43.59375,10.199918091116317,91
64,20128,45.0,10.199918091116317,120
64,20129,46.40625,10.199918091116317,80
64,20130,47.8125,10.199918091116317,90
64,20131,49.21875,10.199918091116317,111
64,20132,50.625,10.199918091116317,69
64,20133,52.03125,10.199918091116317,82
64,20134,53.4375,10.199918091116317,55
64,20135,54.84375,10.199918091116317,85
64,20136,56.25,10.199918091116317,103
64,20137,57.65625,10.199918091116317,55
64,20138,59.0625,10.199918091116317,70
64,20139,60.46875,10.199918091116317,33
64,20140,61.875,10.199918091116317,60
64,20141,63.28125,10.199918091116317,105
64,20142,64.6875,10.199918091116317,71
64,20143,66.09375,10.199918091116317,79
64,20144,67.5,10.199918091116317,53
64,20145,68.90625,10.199918091116317,109
64,20146,70.3125,10.199918091116317,72
64,20147,71.71875,10.199918091116317,57
64,20148,73.125,10.199918091116317,92
64,20149,74.53125,10.199918091116317,52
64,20150,75.9375,10.199918091116317,60
64,20151,77.34375,10.199918091116317,45
64,20152,78.75,10.199918091116317,94
64,20153,80.15625,10.199918091116317,40
64,20154,81.5625,10.199918091116317,35
64,20155,82.96875,10.199918091116317,58
64,20156,84.375,10.199918091116317,36
64,20157,85.78125,10.199918091116317,19
64,20158,87.1875,10.199918091116317,45
64,20159,88.59375,10.199918091116317,64
64,20160,90.0,10.199918091116317,31
64,20161,91.40625,10.199918091116317,44
64,20162,92.8125,10.199918091116317,43
64,20163,94.21875,10.199918091116317,22
64,20164,95.625,10.199918091116317,41
64,20165,97.03125,10.199918091116317,38
64,20166,98.4375,10.199918091116317,58
64,20167,99.84375,10.199918091116317,63
64,20168,101.25,10.199918091116317,36
64,20169,102.65625,10.199918091116317,49
64,20170,104.0625,10.199918091116317,45
64,20171,105.46875,10.199918091116317,34
64,20172,106.875,10.199918091116317,52
64,20173,108.28125,10.199918091116317,53
64,20174,109.6875,10.199918091116317,36
64,20175,111.09375,10.199918091116317,38
64,20176,112.5,10.199918091116317,58
64,20177,113.90625,10.199918091116317,61
64,20178,115.3125,10.199918091116317,85
64,20179,116.71875,10.199918091116317,91
64,20180,118.125,10.199918091116317,82
64,20181,119.53125,10.199918091116317,83
64,20182,120.9375,10.199918091116317,41
64,20183,122.34375,10.199918091116317,67
64,20184,123.75,10.199918091116317,33
64,20185,125.15625,10.199918091116317,92
64,20186,126.5625,10.199918091116317,48
64,20187,127.96875,10.199918091116317,79
64,20188,129.375,10.199918091116317,67
64,20189,130.78125,10.199918091116317,111
64,20190,132.1875,10.199918091116317,77
64,20191,133.59375,10.199918091116317,99
64,20192,135.0,10.199918091116317,124
64,20193,136.40625,10.199918091116317,108
64,20194,137.8125,10.199918091116317,132
64,20195,139.21875,10.199918091116317,55
64,20196,140.625,10.199918091116317,47
64,20197,142.03125,10.199918091116317,42
64,20198,143.4375,10.199918091116317,56
64,20199,144.84375,10.199918091116317,78
64,20200,146.25,10.199918091116317,78
64,20201,147.65625,10.199918091116317,83
64,20202,149.0625,10.199918091116317,73
64,20203,150.46875,10.199918091116317,56
64,20204,151.875,10.199918091116317,122
64,20205,153.28125,10.199918091116317,76
64,20206,154.6875,10.199918091116317,127
64,20207,156.09375,10.199918091116317,49
64,20208,157.5,10.199918091116317,73
64,20209,158.90625,10.199918091116317,125
64,20210,160.3125,10.199918091116317,67
64,20211,161.71875,10.199918091116317,106
64,20212,163.125,10.199918091116317,60
64,20213,164.53125,10.199918091116317,65
64,20214,165.9375,10.199918091116317,86
64,20215,167.34375,10.199918091116317,87
64,20216,168.75,10.199918091116317,76
64,20217,170.15625,10.199918091116317,113
64,20218,171.5625,10.199918091116317,139
64,20219,172.96875,10.199918091116317,113
64,20220,174.375,10.199918091116317,195
64,20221,175.78125,10.199918091116317,208
64,20222,177.1875,10.199918091116317,212
64,20223,178.59375,10.199918091116317,243
64,20224,-180.0,10.199918091116317,117
64,20225,-178.59375,10.199918091116317,162
64,20226,-177.1875,10.199918091116317,72
64,20227,-175.78125,10.199918091116317,133
64,20228,-174.375,10.199918091116317,51
64,20229,-172.96875,10.199918091116317,36
64,20230,-171.5625,10.199918091116317,19
64,20231,-170.15625,10.199918091116317,42
64,20232,-168.75,10.199918091116317,52
64,20233,-167.34375,10.199918091116317,49
64,20234,-165.9375,10.199918091116317,29
64,20235,-164.53125,10.199918091116317,15
64,20236,-163.125,10.199918091116317,41
64,20237,-161.71875,10.199918091116317,41
64,20238,-160.3125,10.199918091116317,26
64,20239,-158.90625,10.199918091116317,37
64,20240,-157.5,10.199918091116317,22
64,20241,-156.09375,10.199918091116317,31
64,20242,-154.6875,10.199918091116317,45
64,20243,-153.28125,10.199918091116317,13
64,20244,-151.875,10.199918091116317,31
64,20245,-150.46875,10.199918091116317,37
64,20246,-149.0625,10.199918091116317,159
64,20247,-147.65625,10.199918091116317,148
64,20248,-146.25,10.199918091116317,154
64,20249,-144.84375,10.199918091116317,185
64,20250,-143.4375,10.199918091116317,170
64,20251,-142.03125,10.199918091116317,92
64,20252,-140.625,10.199918091116317,191
64,20253,-139.21875,10.199918091116317,94
64,20254,-137.8125,10.199918091116317,37
64,20255,-136.40625,10.199918091116317,26
64,20256,-135.0,10.199918091116317,25
64,20257,-133.59375,10.199918091116317,25
64,20258,-132.1875,10.199918091116317,48
64,20259,-130.78125,10.199918091116317,17
64,20260,-129.37500000000006,10.199918091116317,11
64,20263,-125.15625,10.199918091116317,11
64,20264,-123.75,10.199918091116317,10
64,20265,-122.34375,10.199918091116317,15
64,20266,-120.9375,10.199918091116317,35
64,20267,-119.53125000000006,10.199918091116317,46
64,20268,-118.125,10.199918091116317,38
64,20269,-116.71875,10.199918091116317,25
64,20270,-115.3125,10.199918091116317,34
64,20271,-113.90625000000011,10.199918091116317,17
64,20272,-112.5,10.199918091116317,30
64,20273,-111.09375,10.199918091116317,17
64,20274,-109.6875,10.199918091116317,30
64,20275,-108.28125,10.199918091116317,23
64,20276,-106.875,10.199918091116317,19
64,20277,-105.46875,10.199918091116317,14
64,20278,-104.06250000000006,10.199918091116317,16
64,20279,-102.65625,10.199918091116317,25
64,20280,-101.25,10.199918091116317,16
64,20281,-99.84375,10.199918091116317,16
64,20282,-98.43750000000006,10.199918091116317,21
64,20283,-97.03125,10.199918091116317,25
64,20284,-95.625,10.199918091116317,10
64,20285,-94.21875000000006,10.199918091116317,6
64,20286,-92.8125,10.199918091116317,17
64,20287,-91.40625,10.199918091116317,21
64,20288,-90.0,10.199918091116317,11
64,20289,-88.59375000000006,10.199918091116317,16
64,20290,-87.1875,10.199918091116317,3
64,20291,-85.78125,10.199918091116317,3
64,20292,-84.375,10.199918091116317,10
64,20293,-82.96875000000006,10.199918091116317,15
64,20294,-81.5625,10.199918091116317,9
64,20295,-80.15625,10.199918091116317,14
64,20296,-78.75000000000006,10.199918091116317,10
64,20297,-77.34375,10.199918091116317,8
64,20298,-75.9375,10.199918091116317,5
64,20299,-74.53125,10.199918091116317,11
64,20300,-73.12500000000006,10.199918091116317,1
64,20301,-71.71875,10.199918091116317,6
64,20302,-70.3125,10.199918091116317,12
64,20303,-68.90625,10.199918091116317,7
64,20304,-67.5,10.199918091116317,10
64,20305,-66.09375,10.199918091116317,5
64,20306,-64.6875,10.199918091116317,4
64,20307,-63.28125000000006,10.199918091116317,4
64,20308,-61.875,10.199918091116317,1
64,20309,-60.46875,10.199918091116317,4
64,20311,-57.65625000000006,10.199918091116317,6
64,20315,-52.03125,10.199918091116317,4
64,20316,-50.625,10.199918091116317,1
64,20318,-47.81250000000006,10.199918091116317,3
64,20319,-46.40625,10.199918091116317,1
64,20321,-43.59375,10.199918091116317,6
64,20322,-42.18750000000006,10.199918091116317,8
64,20323,-40.78125,10.199918091116317,7
64,20324,-39.375,10.199918091116317,15
64,20325,-37.96875000000006,10.199918091116317,13
64,20326,-36.5625,10.199918091116317,10
64,20327,-35.15625,10.199918091116317,4
64,20328,-33.75000000000006,10.199918091116317,10
64,20329,-32.34375000000006,10.199918091116317,1
64,20330,-30.9375,10.199918091116317,3
64,20331,-29.53125,10.199918091116317,13
64,20332,-28.125,10.199918091116317,8
64,20334,-25.3125,10.199918091116317,3
64,20335,-23.90625,10.199918091116317,10
64,20336,-22.5,10.199918091116317,6
64,20337,-21.09375,10.199918091116317,9
64,20338,-19.6875,10.199918091116317,8
64,20339,-18.28125,10.199918091116317,9
64,20340,-16.875,10.199918091116317,10
64,20341,-15.46875,10.199918091116317,7
64,20342,-14.0625,10.199918091116317,12
64,20343,-12.65625,10.199918091116317,13
64,20344,-11.25,10.199918091116317,7
64,20345,-9.84375,10.199918091116317,5
64,20346,-8.4375,10.199918091116317,3
64,20347,-7.03125,10.199918091116317,5
64,20348,-5.625,10.199918091116317,5
64,20349,-4.21875,10.199918091116317,20
64,20350,-2.8125,10.199918091116317,5
64,20351,-1.40625,10.199918091116317,9
64,20352,0.703125,9.594068226860458,3
64,20353,2.109375,9.594068226860458,3
64,20354,3.515625,9.594068226860458,5
64,20355,4.921875,9.594068226860458,6
64,20356,6.328125,9.594068226860458,10
64,20357,7.734375,9.594068226860458,28
64,20358,9.140625,9.594068226860458,21
64,20359,10.546875,9.594068226860458,26
64,20360,11.953125,9.594068226860458,11
64,20361,13.359375,9.594068226860458,21
64,20362,14.765625,9.594068226860458,15
64,20363,16.171875,9.594068226860458,31
64,20364,17.578125,9.594068226860458,27
64,20365,18.984375,9.594068226860458,37
64,20366,20.390625,9.594068226860458,42
64,20367,21.796875,9.594068226860458,29
64,20368,23.203125,9.594068226860458,53
64,20369,24.609375,9.594068226860458,18
64,20370,26.015625,9.594068226860458,75
64,20371,27.421875,9.594068226860458,20
64,20372,28.828125,9.594068226860458,59
64,20373,30.234375,9.594068226860458,21
64,20374,31.640625,9.594068226860458,67
64,20375,33.046875,9.594068226860458,25
64,20376,34.453125,9.594068226860458,96
64,20377,35.859375,9.594068226860458,23
64,20378,37.265625,9.594068226860458,64
64,20379,38.671875,9.594068226860458,42
64,20380,40.078125,9.594068226860458,89
64,20381,41.484375,9.594068226860458,44
64,20382,42.890625,9.594068226860458,81
64,20383,44.296875,9.594068226860458,68
64,20384,45.703125,9.594068226860458,135
64,20385,47.109375,9.594068226860458,65
64,20386,48.515625,9.594068226860458,114
64,20387,49.921875,9.594068226860458,62
64,20388,51.328125,9.594068226860458,74
64,20389,52.734375,9.594068226860458,66
64,20390,54.140625,9.594068226860458,91
64,20391,55.546875,9.594068226860458,122
64,20392,56.953125,9.594068226860458,37
64,20393,58.359375,9.594068226860458,57
64,20394,59.765625,9.594068226860458,30
64,20395,61.171875,9.594068226860458,85
64,20396,62.578125,9.594068226860458,98
64,20397,63.984375,9.594068226860458,90
64,20398,65.390625,9.594068226860458,42
64,20399,66.796875,9.594068226860458,92
64,20400,68.203125,9.594068226860458,38
64,20401,69.609375,9.594068226860458,76
64,20402,71.015625,9.594068226860458,39
64,20403,72.421875,9.594068226860458,121
64,20404,73.828125,9.594068226860458,65
64,20405,75.234375,9.594068226860458,71
64,20406,76.640625,9.594068226860458,33
64,20407,78.046875,9.594068226860458,33
64,20408,79.453125,9.594068226860458,46
64,20409,80.859375,9.594068226860458,26
64,20410,82.265625,9.594068226860458,33
64,20411,83.671875,9.594068226860458,54
64,20412,85.078125,9.594068226860458,35
64,20413,86.484375,9.594068226860458,54
64,20414,87.890625,9.594068226860458,54
64,20415,89.296875,9.594068226860458,46
64,20416,90.703125,9.594068226860458,52
64,20417,92.109375,9.594068226860458,36
64,20418,93.515625,9.594068226860458,45
64,20419,94.921875,9.594068226860458,40
64,20420,96.328125,9.594068226860458,42
64,20421,97.734375,9.594068226860458,65
64,20422,99.140625,9.594068226860458,66
64,20423,100.546875,9.594068226860458,67
64,20424,101.953125,9.594068226860458,51
64,20425,103.359375,9.594068226860458,58
64,20426,104.765625,9.594068226860458,39
64,20427,106.171875,9.594068226860458,55
64,20428,107.578125,9.594068226860458,76
64,20429,108.984375,9.594068226860458,54
64,20430,110.390625,9.594068226860458,52
64,20431,111.796875,9.594068226860458,40
64,20432,113.203125,9.594068226860458,61
64,20433,114.609375,9.594068226860458,47
64,20434,116.015625,9.594068226860458,48
64,20435,117.421875,9.594068226860458,79
64,20436,118.828125,9.594068226860458,68
64,20437,120.234375,9.594068226860458,69
64,20438,121.640625,9.594068226860458,74
64,20439,123.04687499999994,9.594068226860458,40
64,20440,124.453125,9.594068226860458,64
64,20441,125.859375,9.594068226860458,54
64,20442,127.265625,9.594068226860458,33
64,20443,128.671875,9.594068226860458,79
64,20444,130.078125,9.594068226860458,36
64,20445,131.484375,9.594068226860458,111
64,20446,132.890625,9.594068226860458,106
64,20447,134.296875,9.594068226860458,102
