object_key,detection_count,night_count,time_baseline_days
N:88391,1,1,0.0
N:116526,1,1,0.0
N:28237,2,1,0.026110243059520144
N:62741,1,1,0.0
N:77055,2,1,0.026110243059520144
N:132384,2,1,0.026110243059520144
N:307936,1,1,0.0
N:44706,1,1,0.0
N:62608,1,1,0.0
N:144573,1,1,0.0
N:15922,1,1,0.0
N:21638,1,1,0.0
N:99198,1,1,0.0
N:107019,1,1,0.0
N:109703,1,1,0.0
N:163245,1,1,0.0
N:26246,1,1,0.0
N:27323,1,1,0.0
N:27901,1,1,0.0
N:30402,1,1,0.0
N:36497,1,1,0.0
N:48894,1,1,0.0
N:51617,1,1,0.0
N:53653,1,1,0.0
N:71580,1,1,0.0
N:112871,1,1,0.0
N:136380,1,1,0.0
N:163237,1,1,0.0
N:25941,2,1,0.026113599531527143
N:100746,5,1,0.0522475347170257
N:103854,2,1,0.026113599531527143
N:79488,5,3,33.03299813657941
N:268846,1,1,0.0
N:26608,1,1,0.0
N:27599,1,1,0.0
N:60931,1,1,0.0
N:73956,1,1,0.0
N:116064,1,1,0.0
N:129028,1,1,0.0
N:148606,1,1,0.0
N:160587,1,1,0.0
N:195341,1,1,0.0
N:268110,1,1,0.0
N:307912,1,1,0.0
N:57814,3,1,0.052199988429492805
N:80434,1,1,0.0
N:425012,1,1,0.0
N:248282,1,1,0.0
N:108131,1,1,0.0
N:189451,1,1,0.0
N:26295,2,1,0.02609113425569376
N:64349,1,1,0.0
N:473764,1,1,0.0
N:24395,1,1,0.0
N:63231,1,1,0.0
N:180479,1,1,0.0
N:9907,3,1,0.05221603008976672
N:288384,1,1,0.0
N:109845,1,1,0.0
N:24508,1,1,0.0
N:29123,1,1,0.0
N:77185,1,1,0.0
N:86311,1,1,0.0
N:101159,1,1,0.0
N:101633,1,1,0.0
N:113206,1,1,0.0
N:117521,1,1,0.0
N:137945,1,1,0.0
N:156477,1,1,0.0
N:164417,1,1,0.0
N:172116,1,1,0.0
N:180067,1,1,0.0
N:562274,1,1,0.0
N:60322,4,2,20.11015759259317
N:81229,3,1,0.05226927083276678
N:9292,2,1,0.026136840271647088
N:45430,1,1,0.0
N:70469,2,1,0.026136840271647088
N:79247,4,3,20.041001828700246
N:113135,1,1,0.0
N:21189,1,1,0.0
N:100881,1,1,0.0
N:110279,1,1,0.0
N:253983,1,1,0.0
N:180313,3,1,0.052199525460309815
N:37525,1,1,0.0
N:46003,1,1,0.0
N:91056,1,1,0.0
N:259887,2,1,0.026112546293006744
S:2022cr27,1,1,0.0
N:82581,1,1,0.0
N:142889,1,1,0.0
N:193510,1,1,0.0
N:252788,1,1,0.0
N:259902,1,1,0.0
N:628785,1,1,0.0
N:214932,1,1,0.0
N:289864,1,1,0.0
N:43436,1,1,0.0
N:108770,1,1,0.0
N:179280,1,1,0.0
N:40557,2,1,0.05225256944686407
N:137938,2,1,0.02613703703536885
N:215177,1,1,0.0
N:79726,1,1,0.0
N:117846,1,1,0.0
N:42114,1,1,0.0
N:54623,1,1,0.0
N:100415,1,1,0.0
N:111736,1,1,0.0
N:126680,1,1,0.0
N:156626,1,1,0.0
N:177704,1,1,0.0
N:211902,1,1,0.0
N:104417,3,1,0.05219747684895992
N:40628,1,1,0.0
N:150878,1,1,0.0
N:310847,1,1,0.0
N:65753,1,1,0.0
N:82587,1,1,0.0
N:388212,1,1,0.0
N:731861,1,1,0.0
N:237268,2,1,0.026118275462067686
N:31960,1,1,0.0
N:131511,1,1,0.0
N:131653,1,1,0.0
N:162238,1,1,0.0
N:76711,1,1,0.0
N:143816,1,1,0.0
N:70024,2,1,0.0522186805610545
N:301970,3,1,0.0522186805610545
N:312785,1,1,0.0
N:216659,1,1,0.0
N:122102,1,1,0.0
N:350889,1,1,0.0
N:55961,5,2,16.238649884260667
N:134138,2,1,0.05225978008820675
N:161484,1,1,0.0
N:233045,1,1,0.0
N:544458,1,1,0.0
N:334020,1,1,0.0
N:109875,1,1,0.0
N:1277,3,1,0.04524442129331874
N:3060,2,1,0.022606793980230577
N:23187,1,1,0.0
N:130266,1,1,0.0
N:10083,2,1,0.022607604165386874
N:173798,1,1,0.0
N:291578,1,1,0.0
N:594849,1,1,0.0
N:700054,1,1,0.0
N:58227,3,2,26.93166962963005
N:173120,1,1,0.0
N:557833,1,1,0.0
N:1470,6,2,26.95580247685575
N:46061,4,3,34.02575780092593
N:1835,5,2,60.96610248842626
N:14105,4,2,26.931784236112435
N:51631,1,1,0.0
N:58039,1,1,0.0
N:253148,1,1,0.0
N:77622,1,1,0.0
N:1479,3,1,0.04524030092579778
N:6762,1,1,0.0
S:2013hx61,1,1,0.0
N:554363,1,1,0.0
N:110538,1,1,0.0
N:119827,1,1,0.0
N:257705,1,1,0.0
N:201828,1,1,0.0
N:357938,1,1,0.0
N:991,10,3,60.99282245370705
N:1302,11,4,60.99282245370705
N:1545,11,4,60.99195348379726
N:2769,10,4,60.971294861112256
N:3583,5,2,26.948875000001863
N:4174,13,4,60.99282245370705
N:6852,5,3,60.96444945601979
N:39884,3,2,26.904362638888415
N:63020,3,2,26.905230578704504
N:1748,11,5,60.9913945601802
N:1972,8,4,60.96302128471871
N:3548,6,3,34.04882210648066
N:7623,6,3,34.04882210648066
N:11907,8,4,34.042951203700795
N:36119,6,3,26.93550598379079
N:10366,2,2,34.02118174768111
N:206038,1,1,0.0
N:302531,1,1,0.0
N:3270,11,4,29.04878065972298
N:11939,5,3,34.02175690972217
N:98534,2,2,26.88065952546458
N:2821,6,3,34.0419839699025
N:18041,7,4,60.939613148148055
N:61564,8,3,34.023349918978056
N:7105,4,2,34.90906917824759
N:14239,34,9,35.025510046296404
N:22679,33,8,34.938574513886124
N:67608,13,5,34.887662349538004
N:4288,39,8,35.0187447685239
N:5265,28,9,27.96925133102195
N:32286,64,13,62.87500620370702
N:8565,40,11,62.87306937500398
N:12308,47,13,42.924467743054265
N:128412,2,2,10.934677384255338
N:262175,1,1,0.0
N:4706,70,13,62.93891479166632
N:5671,61,14,62.89275298611028
N:8713,21,5,34.99903094907495
N:11421,50,12,42.966031666663184
N:15794,24,5,34.99903094907495
N:19366,19,6,34.93513870370225
N:5998,54,14,62.80566465278389
N:674062,1,1,0.0
N:74740,1,1,0.0
N:757308,1,1,0.0
N:330600,1,1,0.0
N:97801,20,7,27.903789791664167
N:4165,63,14,62.96355828703963
N:6269,52,13,62.849269432867004
N:124300,1,1,0.0
N:20506,61,13,62.80659521991038
N:36548,54,12,42.85897543981264
N:363083,1,1,0.0
N:3823,56,12,43.00471246527741
N:16106,62,13,42.96108031249605
N:28698,50,15,81.84690349536686
N:48376,48,11,62.84715646990662
N:14000,60,14,62.85231358795863
N:539856,1,1,0.0
N:82494,12,4,34.02437319444289
S:2017hk96,1,1,0.0
S:2022kg25,1,1,0.0
N:713457,1,1,0.0
N:12835,74,15,62.91989755787654
N:19834,64,12,42.96416233796481
N:56201,42,9,38.96904194444505
N:52718,51,12,81.78846971064922
N:696409,1,1,0.0
N:655173,1,1,0.0
S:2020ca7,1,1,0.0
N:83748,6,3,21.009958298614947
N:4898,11,3,1.9371845370405936
N:24094,32,7,34.94493143518048
N:2880,2,1,0.044481284719950054
N:40244,34,7,34.1179963194445
N:24457,11,3,34.09575908564875
N:741229,1,1,0.0
N:28291,13,3,34.071727094909875
N:52763,9,3,34.071727094909875
N:71373,12,3,34.056914375003544
N:22286,15,5,26.979100555552577
N:24886,7,3,33.86526887731452
N:47841,7,3,33.88685810184688
N:2932,16,3,61.94980789352121
N:7953,35,8,80.90386760416732
N:11516,9,2,34.073560972225096
N:13035,13,2,7.1580117708363105
N:17334,12,2,7.1366429629633785
N:8880,6,2,34.008787141203356
N:6262,31,8,37.96203842592513
N:9533,6,2,7.0738003240694525
N:26065,7,2,7.0738003240694525
N:48700,4,2,7.056278923606442
N:1309,23,4,71.94505796296289
N:2087,14,2,7.15217229166592
N:2814,12,2,61.94396841435082
N:7446,12,2,61.94396841435082
N:10306,70,14,80.89802812499693
N:11729,12,2,61.94396841435082
N:18841,7,1,0.12094607638573507
N:22899,18,6,71.92320711805223
N:3476,5,1,0.07771008102281485
N:13462,21,7,77.7889829976848
N:261983,1,1,0.0
N:50255,7,4,33.822159282404755
N:1670,51,9,39.02068811342906
N:20254,30,9,33.94493101851549
N:25422,21,7,33.924195509258425
N:71951,11,4,20.016282812495774
N:138128,10,5,33.88019355323922
N:22759,3,2,33.842876377319044
N:28345,21,8,33.84466503472504
N:29596,27,7,38.84094844907668
N:260124,1,1,0.0
N:18218,56,14,80.83920028935245
N:20266,23,7,36.955406608794874
N:54376,46,12,61.83761324074294
N:17613,41,12,61.83774803241249
N:57321,21,8,61.755190462958126
N:96479,25,8,36.87364028934826
N:51323,8,3,9.910914363426855
N:214052,1,1,0.0
N:599,14,2,7.1513040046265814
N:2149,49,11,42.05495774305018
N:2398,38,7,42.05495774305018
N:2462,54,11,42.011364432866685
N:5944,21,4,61.94310012731148
N:9096,54,11,61.94310012731148
N:12492,57,13,61.94393986110663
N:16396,45,10,61.94393986110663
N:24096,12,3,20.060629548614088
N:59498,48,12,61.901885833336564
N:383839,1,1,0.0
N:13889,55,12,71.881364976849
N:70946,8,3,26.956699791662686
N:6641,37,10,41.888330127316294
N:51019,3,1,0.0580101967570954
N:56196,58,14,80.81480281249969
N:10710,41,11,41.905262303240306
N:289637,1,1,0.0
N:575471,1,1,0.0
N:384450,1,1,0.0
N:734947,1,1,0.0
N:332321,1,1,0.0
N:82214,1,1,0.0
N:162552,1,1,0.0
N:670778,1,1,0.0
N:28598,17,4,26.93558479166677
N:122656,1,1,0.0
N:23772,21,6,33.86622803240607
N:5982,58,10,62.01655674768699
N:9323,45,12,41.933455057864194
N:232788,1,1,0.0
N:303072,10,4,19.992518449071213
N:19573,52,13,41.895404097223945
N:34160,23,6,26.893721608794294
N:81450,53,14,80.79663861111476
N:70577,51,13,41.85381811342086
N:17144,45,11,41.85773907407565
N:10582,43,11,42.015087870371644
N:407526,1,1,0.0
N:29986,32,9,41.90873980323522
N:38166,29,10,37.93460547453287
N:125487,26,8,41.91087326388515
N:92275,41,11,41.90615282407089
N:75485,33,10,41.85070158565213
N:26352,48,14,80.73559734953596
N:1107,66,12,80.83435318287229
N:1731,66,14,71.87645486111433
N:3020,40,10,80.83435318287229
N:5176,49,12,71.87645486111433
N:9917,52,13,80.82942060185451
N:12795,47,10,41.96825840278325
N:29883,51,15,80.83126062500378
N:65633,38,10,41.96825840278325
N:91296,37,10,41.95345771990833
N:309986,1,1,0.0
N:6421,41,11,80.80772825231543
N:16110,43,9,41.94871361111291
N:29911,46,13,80.76924666667037
N:52674,29,11,71.83811307870201
N:75323,34,9,41.9031385763883
N:248501,1,1,0.0
N:566264,1,1,0.0
N:99356,13,6,33.877330416667974
N:113275,1,1,0.0
N:29224,20,7,37.91794789351843
N:27419,56,14,80.7398802546304
N:400108,1,1,0.0
N:15852,63,14,71.94328803240933
N:75617,66,13,61.98613942130032
N:6406,60,13,61.96640094907343
N:117442,10,5,77.8107036921283
N:123152,44,12,71.85879696759366
N:285657,2,2,61.82215870370419
N:484110,1,1,0.0
N:280176,1,1,0.0
N:57595,21,6,33.917366701389255
N:876,59,11,80.89808811342664
N:88031,60,14,80.83428766203724
N:6424,48,11,80.81359171296208
N:29138,12,6,38.91070642361592
N:2531,71,12,80.83030495370622
N:27508,64,14,80.83030495370622
N:44246,45,12,80.81066633102455
N:76326,37,10,38.91081761573878
N:163242,2,1,0.043816365738166496
N:3167,7,2,1.007473761572328
N:91109,3,2,1.007473761572328
N:317673,12,4,26.820116388887982
N:26789,40,11,71.88596826388675
N:84839,18,7,61.75889153934986
N:191454,1,1,0.0
N:986,75,16,80.89422826388909
N:1758,71,17,80.89422826388909
N:3569,32,7,80.89715137732128
N:15097,73,16,80.89510841435549
N:49590,58,14,80.85109093749634
N:22100,40,10,71.85477221064502
N:108619,34,9,80.74974150463095
N:465480,1,1,0.0
N:302733,1,1,0.0
N:602791,1,1,0.0
N:328921,1,1,0.0
N:237330,1,1,0.0
N:509364,1,1,0.0
N:2264,9,2,27.053325717592088
N:3257,2,1,0.022935150467674248
N:204433,1,1,0.0
N:365077,1,1,0.0
N:116,13,2,27.054134328704095
N:281487,1,1,0.0
N:777979,1,1,0.0
N:144,14,3,60.969961319446156
N:1137,15,4,60.969961319446156
N:1200,11,2,27.05505907407496
N:1327,8,2,26.983358726851293
N:10095,20,6,104.81610162037396
N:346760,1,1,0.0
N:394,4,1,0.09173003472096752
N:1291,7,3,104.81497283564386
N:1742,4,1,0.09173003472096752
N:2225,4,1,0.09173003472096752
N:2698,6,3,104.79355312499683
N:8003,4,2,26.94154391203483
N:19717,1,1,0.0
N:2450,7,2,27.93153033564886
N:4196,6,2,27.93153033564886
N:13576,7,2,27.937349201383768
N:411638,1,1,0.0
N:877498,1,1,0.0
N:755488,1,1,0.0
N:279666,1,1,0.0
N:239,38,9,79.92222579861118
N:758,40,8,79.92713665509655
N:2409,58,14,79.91730003472185
N:5936,26,6,60.96908770833397
N:647479,1,1,0.0
N:1663,27,6,70.96814615740732
N:3302,27,9,79.84129032407509
N:37895,2,2,76.81672622685437
N:387285,1,1,0.0
N:5758,13,5,60.875984687496384
N:8065,22,8,79.82818917823897
N:9343,22,8,104.74701931713207
N:7040,9,4,79.8583475925916
N:14625,4,2,27.025223101853044
N:518728,1,1,0.0
N:563920,1,1,0.0
N:4104,33,8,38.0448268055552
N:614284,1,1,0.0
N:9587,45,14,104.89316636574222
N:2284,34,7,79.92225813657569
N:25532,27,6,60.96697318286897
N:6711,32,9,104.81406515046547
N:33166,5,3,11.927242268517148
N:122456,1,1,0.0
N:562,24,6,76.87775504629826
N:2569,23,7,79.91920177083375
N:3520,24,7,79.91920177083375
N:3440,40,8,104.8854425462996
N:1812,29,8,104.83356846064999
N:98302,12,5,76.77969466435752
N:236067,1,1,0.0
N:235982,1,1,0.0
N:247045,1,1,0.0
N:374248,1,1,0.0
N:3088,40,10,79.92807461805205
N:3173,63,15,79.91919401619816
N:220479,1,1,0.0
N:230188,1,1,0.0
N:24879,31,10,79.77414000000135
N:42251,7,3,11.917613946759957
N:10159,32,9,79.9204264699074
N:5556,22,8,104.73767609953939
N:498,25,7,79.85348603008606
N:839236,1,1,0.0
N:6386,27,6,79.82328696759214
N:453959,1,1,0.0
N:4100,25,8,104.79194643518713
N:493020,1,1,0.0
N:35558,2,1,0.05061769676103722
N:4809,62,14,79.92115267361805
N:598,46,12,79.91818690972286
N:1278,54,12,79.91818690972286
N:4585,42,11,79.91915407407214
N:5793,59,15,79.91636296296201
N:42691,1,1,0.0
N:1414,26,7,104.83261620370467
N:633849,1,1,0.0
N:17243,18,4,70.89246999999887
N:70771,19,6,79.81890642361395
N:31879,54,15,79.8523080555533
N:7797,60,15,79.83380414351996
N:7875,56,13,79.92222486111132
N:176365,1,1,0.0
N:1556,40,12,104.9063314120358
N:16792,26,11,104.90451230324106
N:9564,3,1,0.042876087965851184
N:20320,29,11,79.7558109259262
N:5231,27,9,104.80734578704141
N:126546,1,1,0.0
N:753640,1,1,0.0
N:146519,1,1,0.0
N:14978,3,1,0.045374363427981734
N:136911,1,1,0.0
N:327827,1,1,0.0
N:233597,1,1,0.0
N:3218,6,1,0.05367532407399267
N:59297,1,1,0.0
N:69896,1,1,0.0
N:393365,1,1,0.0
N:559469,1,1,0.0
N:70929,1,1,0.0
N:382520,1,1,0.0
N:12190,11,3,68.96198179398198
N:349053,1,1,0.0
N:610183,1,1,0.0
N:2244,15,4,68.9591848958371
N:3739,14,4,68.96207653935562
N:4703,15,4,68.9591848958371
N:11515,11,4,68.96403519676096
N:75735,1,1,0.0
N:22683,14,4,68.89527197916323
N:24170,10,3,68.92032334490796
N:741,14,2,68.96203846065328
N:3829,12,3,68.96000062500389
N:7143,12,3,68.96305275463237
N:8838,15,4,68.96000062500389
N:10300,11,3,68.9551579861145
N:18712,6,1,0.1047861921324511
N:11825,11,4,68.9381449652792
N:23111,9,3,68.93730556713126
N:50068,4,2,68.94298310184968
N:22945,4,2,68.89702072916407
N:64571,4,2,68.89617966434889
N:8673,10,3,68.87285181713378
N:4880,5,1,0.08629180554999039
N:4434,7,2,68.94338869212515
N:21607,9,2,68.92062733796047
N:20355,5,2,68.89741093749763
N:22058,4,2,77.8469420833353
N:26148,15,3,77.85139186342712
N:227335,1,1,0.0
N:3855,4,1,0.08628576388582587
N:8265,11,3,77.91473844907159
N:18586,8,3,77.88930337963393
N:15498,15,3,77.87014555554924
N:240686,1,1,0.0
N:827114,1,1,0.0
N:10633,4,2,68.87531715277873
N:147815,1,1,0.0
N:283527,1,1,0.0
N:521229,1,1,0.0
N:571012,1,1,0.0
N:312179,1,1,0.0
N:4159,22,4,68.95833995370776
N:8407,13,3,68.96402965277957
N:17577,15,4,68.96402965277957
N:564109,1,1,0.0
N:135184,1,1,0.0
N:33407,4,2,35.92772098379646
N:2907,12,3,68.9622008680526
N:17021,10,3,68.96398687499459
N:19502,9,2,68.9622008680526
N:34711,13,3,68.96314581017941
N:51046,6,2,68.93933754629688
N:77766,13,3,68.92006636573933
N:224847,1,1,0.0
N:28,8,2,68.96341531250073
N:512,8,2,68.95952435184881
N:2397,11,3,77.91295107638871
N:8990,4,1,0.06779119213024387
N:33110,18,4,77.91295107638871
N:7813,12,3,77.89025072917138
N:199268,1,1,0.0
N:82982,2,2,77.84515988425846
N:10930,10,3,77.82580625000264
N:75853,4,2,68.87324901620013
N:258,27,2,55.04093295139319
N:740,11,3,77.91112763889396
N:4254,15,3,77.91207854166714
N:4576,22,3,77.91568628472305
N:31044,12,2,55.02040734954062
N:36750,16,3,77.8692942245325
N:2822,8,3,77.84249542824546
N:9001,14,3,77.85234400463378
N:16010,17,3,77.91662150462798
N:557962,1,1,0.0
N:5160,17,3,77.89746964120422
N:6112,23,3,77.89478981481807
N:23892,2,1,0.02178408564941492
N:47388,3,1,0.06446083333867136
N:67635,3,2,54.994961157412035
N:474231,1,1,0.0
N:581681,1,1,0.0
N:20328,23,4,68.98001692129765
N:12710,14,3,77.82939182870177
N:95644,1,1,0.0
N:213480,11,3,77.83846258101403
N:877485,1,1,0.0
N:5090,14,4,68.9591838425913
N:7577,14,4,68.96403631944122
N:26703,7,3,68.96192165509274
N:349433,1,1,0.0
N:578494,1,1,0.0
N:125121,8,3,35.986091863429465
N:97,12,3,68.96189465277712
N:276,9,2,36.034309571761696
N:1723,12,3,68.96189465277712
N:82297,4,2,36.034309571761696
N:111267,3,2,68.91608513888787
S:2012fa115,1,1,0.0
N:29831,6,2,35.99061515046196
N:13978,6,1,0.10477305555104977
N:16494,8,2,68.96310937499948
N:34853,8,2,68.96420773147838
N:3296,10,3,68.93854598379403
N:5129,8,2,77.91387798610958
N:7183,24,3,77.91387798610958
N:25174,2,1,0.06777832176157972
N:105989,1,1,0.0
N:4600,18,3,77.89289914351684
N:412,19,3,77.9129161574092
N:14659,18,3,77.9129161574092
N:44104,15,3,77.9174650578716
N:6036,4,1,0.06444657407701015
N:398979,1,1,0.0
N:28018,15,3,77.84695821758942
N:17998,14,3,77.83118267360987
N:283878,1,1,0.0
N:41516,1,1,0.0
N:37961,21,7,34.81397532407573
N:19750,7,1,0.10479701388976537
N:24029,1,1,0.0
N:10426,12,4,68.9591788657417
N:12687,5,1,0.10481716434878763
S:2015lq53,1,1,0.0
N:5188,2,1,0.0678218286993797
N:6356,5,1,0.08628738425613847
N:2495,1,1,0.0
N:27169,8,2,77.91474638888758
N:50381,1,1,0.0
N:586335,1,1,0.0
N:50056,4,2,77.82845728009124
N:3197,15,3,77.90838837962656
N:6479,4,1,0.08628388888610061
N:10394,4,1,0.08628388888610061
N:18489,6,2,77.9111249305497
N:33645,18,3,77.91473267360561
N:164938,1,1,0.0
N:317322,1,1,0.0
N:865409,1,1,0.0
N:446443,1,1,0.0
N:393195,1,1,0.0
N:285210,1,1,0.0
N:234875,2,1,0.0027789930609287694
N:335051,1,1,0.0
N:254790,1,1,0.0
N:253693,1,1,0.0
N:233068,1,1,0.0
N:319751,1,1,0.0
N:15285,1,1,0.0
N:47459,3,3,27.979461168986745
N:269339,1,1,0.0
N:242934,1,1,0.0
N:97263,1,1,0.0
N:211914,1,1,0.0
N:564525,1,1,0.0
N:222186,1,1,0.0
N:104679,1,1,0.0
N:127466,1,1,0.0
N:222206,1,1,0.0
N:206873,1,1,0.0
N:707235,1,1,0.0
N:104610,2,2,4.980560312505986
N:185101,1,1,0.0
N:210539,5,2,1.033040393522242
N:165661,1,1,0.0
N:409306,1,1,0.0
N:672692,1,1,0.0
N:411345,1,1,0.0
N:7267,27,9,28.001299131945416
N:109632,1,1,0.0
N:358185,1,1,0.0
N:17134,1,1,0.0
S:2005en263,1,1,0.0
N:384219,1,1,0.0
N:85325,1,1,0.0
N:42698,2,2,13.960238518520782
N:202179,3,1,0.04298991898394888
N:118578,5,3,13.960175543979858
N:62086,2,2,0.9641705208341591
N:25939,5,2,1.000657951393805
N:444013,1,1,0.0
N:44079,2,2,1.0501797800970962
N:56868,3,2,1.0501797800970962
N:61967,1,1,0.0
N:131747,4,3,13.955197962961392
N:3530,1,1,0.0
N:17457,5,2,20.82660158564977
N:29779,2,1,0.021544317132793367
N:29846,6,2,20.82660158564977
N:32618,2,1,0.021544317132793367
N:33575,1,1,0.0
N:41654,2,1,0.021544317132793367
N:50287,3,2,20.804652233797242
N:50728,2,1,0.021544317132793367
N:60192,2,1,0.021544317132793367
N:66691,1,1,0.0
N:75103,2,1,0.021544317132793367
N:98083,2,1,0.021544317132793367
N:103690,2,1,0.021544317132793367
N:26574,3,2,20.805057268516975
N:53780,5,2,20.805057268516975
N:61924,1,1,0.0
N:621515,2,1,0.006338981482258532
N:90597,1,1,0.0
N:262282,1,1,0.0
N:94142,1,1,0.0
N:304997,2,2,1.0501995833328692
N:35685,1,1,0.0
N:6642,3,1,0.04306212963274447
N:8134,3,1,0.04306212963274447
N:14313,3,1,0.04306212963274447
N:20153,3,1,0.04306212963274447
N:25236,1,1,0.0
N:26869,1,1,0.0
N:29030,3,1,0.04306212963274447
N:37628,2,1,0.021559560183959547
N:45603,1,1,0.0
N:50937,3,1,0.04306212963274447
N:51230,1,1,0.0
N:59740,2,1,0.021559560183959547
N:59934,1,1,0.0
N:60215,1,1,0.0
N:60708,1,1,0.0
N:61974,3,1,0.04306212963274447
N:64743,3,1,0.04306212963274447
N:73599,2,1,0.021559560183959547
N:81515,1,1,0.0
N:83128,1,1,0.0
N:88885,1,1,0.0
N:99515,3,1,0.04306212963274447
N:113558,3,1,0.027477962961711455
N:128007,2,1,0.021559560183959547
N:221131,2,1,0.021559560183959547
N:7413,1,1,0.0
N:21191,1,1,0.0
N:96495,1,1,0.0
N:6629,2,1,0.021523819443245884
N:8623,2,1,0.021523819443245884
N:8826,4,2,20.82858412036876
N:11320,2,1,0.021523819443245884
N:11485,2,1,0.021523819443245884
N:15196,1,1,0.0
N:18562,2,1,0.021523819443245884
N:19011,3,1,0.04303721064206911
N:19531,2,1,0.021523819443245884
N:24865,6,2,20.827732384255796
N:26731,2,1,0.021523819443245884
N:33126,2,1,0.021523819443245884
N:36605,2,1,0.021523819443245884
N:38778,1,1,0.0
N:64853,2,1,0.021523819443245884
N:80049,2,1,0.021523819443245884
N:139070,2,1,0.021523819443245884
N:150535,1,1,0.0
N:585119,1,1,0.0
N:194480,1,1,0.0
N:102342,1,1,0.0
N:242985,1,1,0.0
N:113808,1,1,0.0
N:421580,1,1,0.0
N:81284,1,1,0.0
N:209019,1,1,0.0
N:20026,10,4,13.954826562498056
N:21114,1,1,0.0
N:25821,2,1,0.042938634258462116
N:140238,5,2,4.0106784837917075
N:176145,2,1,0.042938634258462116
N:103966,1,1,0.0
N:176665,1,1,0.0
N:23271,4,3,3.9247085532406345
N:48434,1,1,0.0
N:116056,1,1,0.0
N:12721,23,8,52.9303807870383
N:13545,12,4,13.992658414354082
N:18465,12,5,15.923689456016291
N:28539,10,4,13.992658414354082
N:29277,5,3,13.948955613428552
N:30011,13,4,13.992658414354082
N:32002,9,5,26.93546417824109
N:36799,8,3,4.011542743057362
N:40698,7,4,13.971147083335381
N:44887,9,4,27.89012626157637
N:45475,10,4,13.992658414354082
N:45902,11,4,13.992658414354082
N:50312,3,2,3.967676712964021
N:76116,9,4,13.992658414354082
N:86491,8,4,27.896026134258136
N:115805,4,2,4.004807534722204
N:118334,2,1,0.02150894676015014
N:118558,4,3,4.004807534722204
N:131846,2,1,0.02150894676015014
N:145000,15,4,13.972000092595408
N:515176,1,1,0.0
N:37782,5,3,13.949638136575231
N:49615,4,3,13.949638136575231
N:54395,7,4,13.971149467593932
N:166561,1,1,0.0
N:168337,3,2,3.9891940740781138
N:28074,7,5,27.84717483796703
N:61713,1,1,0.0
N:216679,2,2,13.906873229170742
N:7654,15,5,15.917797754627827
N:8582,22,9,55.83659533564787
N:10883,12,4,13.992664583332953
N:13368,13,6,31.88996539352229
N:24694,23,8,30.82967848379485
N:25241,19,8,31.911480416667473
N:25394,4,2,4.010680405095627
N:31650,10,4,13.992664583332953
N:39427,13,5,27.896021712964284
N:43629,13,4,13.986766712965618
N:51813,11,4,13.992664583332953
N:54346,20,7,31.88996539352229
N:63364,10,4,13.971136759260844
N:79480,5,3,4.010680405095627
N:104172,2,2,1.0071971180586843
N:143282,14,5,26.91396347222326
N:182133,8,4,13.971136759260844
N:307135,1,1,0.0
N:307559,5,4,13.971136759260844
N:53657,5,3,3.9833407291735057
N:55789,16,9,55.86494665509235
N:70612,3,3,3.9892098148193327
N:77016,1,1,0.0
N:114026,3,3,13.94966616898455
N:145538,2,2,1.0071688078751322
N:209816,4,3,3.9833407291735057
N:267285,1,1,0.0
N:74720,4,3,3.946187928238942
N:125017,8,4,13.928144745368627
N:6871,4,2,19.861586909719335
N:9108,2,1,0.02155230323842261
N:9618,1,1,0.0
N:10117,5,3,26.975754340273852
N:10277,4,1,0.02741586805495899
N:11091,2,1,0.02155230323842261
N:14235,3,1,0.04306740740867099
N:15504,3,2,19.860721863427898
N:16050,6,3,26.974903032409202
N:20532,4,2,19.861586909719335
N:21580,6,3,26.974903032409202
N:24095,3,1,0.04306740740867099
N:25765,1,1,0.0
N:30945,3,1,0.04306740740867099
N:32053,2,1,0.02155230323842261
N:33204,2,1,0.02155230323842261
N:34024,1,1,0.0
N:35821,1,1,0.0
N:41889,2,1,0.02155230323842261
N:47016,2,1,0.02155230323842261
N:49163,6,3,26.974903032409202
N:51334,1,1,0.0
N:61237,2,1,0.02155230323842261
N:65834,1,1,0.0
N:75433,5,2,19.860721863427898
N:86606,3,1,0.04306740740867099
N:96505,3,1,0.04306740740867099
N:104564,2,1,0.04306740740867099
N:107724,3,1,0.04306740740867099
N:119497,1,1,0.0
N:127669,2,1,0.02155230323842261
N:37374,1,1,0.0
N:204614,1,1,0.0
N:29336,1,1,0.0
N:13230,3,1,0.04305976851901505
N:16199,1,1,0.0
N:16931,2,1,0.021568252312135883
N:18237,3,1,0.04305976851901505
N:19389,3,1,0.04305976851901505
N:22823,4,2,26.96905541666638
N:25451,3,1,0.04305976851901505
N:27593,3,1,0.04305976851901505
N:34841,2,1,0.021568252312135883
N:36163,3,1,0.04305976851901505
N:46078,2,1,0.021568252312135883
N:49811,3,1,0.04305976851901505
N:51951,2,1,0.021568252312135883
N:54159,3,1,0.04305976851901505
N:57733,3,1,0.028340972217847593
N:58528,1,1,0.0
N:62551,1,1,0.0
N:65039,2,1,0.021568252312135883
N:73279,2,1,0.021568252312135883
N:86534,3,1,0.04305976851901505
N:86852,2,1,0.021568252312135883
N:125699,3,1,0.04305976851901505
N:128310,2,1,0.021568252312135883
N:139132,1,1,0.0
N:142479,1,1,0.0
N:42297,1,1,0.0
