object_key,asteroid_number,asteroid_name,detection_count,night_count,first_mjd,last_mjd,join_method,join_status,catalog_number,catalog_name,catalog_epoch,a_au,ecc,inc_deg,H_mag,mean_anomaly_epoch_deg,arg_peri_deg,node_deg,mean_motion_deg_day,time_baseline_days,orbit_class
N:157523,157523,2005 SC181,4,3,61048.546490347224,61052.66489033565,number,matched,157523,2005 SC181,2026-03-01,2.20879281,0.11836553,4.747676,16.77,33.917344,199.667339,231.611376,0.3002421102929545,4.118399988423334,Main belt
N:166413,166413,2002 OG6,1,1,61048.546490347224,61048.546490347224,number,matched,166413,2002 OG6,2026-03-01,2.68313178,0.0838218,8.608635,15.63,37.125395,178.199053,243.65944,0.22425444959121119,0.0,Main belt
N:228686,228686,2002 NZ64,2,2,61048.546490347224,61049.65769917824,number,matched,228686,2002 NZ64,2026-03-01,3.08619912,0.2356011,16.116812,15.55,34.04353,309.180847,102.355882,0.1817892337909521,1.1112088310183026,Main belt
N:47633,47633,2000 CG23,4,2,61048.569931157406,61052.6378397338,number,matched,47633,2000 CG23,2026-03-01,2.68639251,0.11001165,4.127439,15.46,39.922102,218.983121,198.535408,0.22384627509401786,4.067908576391346,Main belt
N:76393,76393,2000 FM11,1,1,61048.569931157406,61048.569931157406,number,matched,76393,2000 FM11,2026-03-01,2.7045175,0.14585522,14.243984,14.91,272.655627,98.563413,106.037629,0.2215998080521008,0.0,Main belt
N:97577,97577,2000 DQ111,3,2,61048.569931157406,61052.6378397338,number,matched,97577,2000 DQ111,2026-03-01,3.04817308,0.22443404,4.035383,15.38,32.909937,269.095299,145.872146,0.1852015592968948,4.067908576391346,Main belt
S:2016at37,,2016 AT37,1,1,61048.569931157406,61048.569931157406,normalized_name,matched,,2016 AT37,2026-03-01,2.24833147,0.0695487,3.354182,18.89,298.603817,316.526435,220.961389,0.2923570457855222,0.0,Main belt
S:2017yv81,,2017 YV81,1,1,61048.569931157406,61048.569931157406,normalized_name,matched,,2017 YV81,2026-03-01,1.94780028,0.08738183,18.753806,19.29,40.596544,163.537471,266.509134,0.36256630276338375,0.0,Inner belt / Hungaria
N:23750,23750,Stepciechan,4,4,61048.59321517361,61052.675933032406,number,matched,23750,Stepciechan,2026-03-01,2.38073661,0.11111319,5.788936,15.21,150.674604,64.919184,241.198258,0.2683101167269446,4.08271785879333,Main belt
N:51110,51110,2000 HE25,1,1,61048.59321517361,61048.59321517361,number,matched,51110,2000 HE25,2026-03-01,2.74648018,0.06327717,4.611311,14.67,44.537558,176.130687,237.430838,0.21654061699510688,0.0,Main belt
N:160095,160095,2000 QU101,1,1,61048.59321517361,61048.59321517361,number,matched,160095,2000 QU101,2026-03-01,2.31094035,0.20427496,5.237927,16.44,101.976705,213.432251,128.230049,0.2805569104692439,0.0,Main belt
N:171367,171367,2006 LW3,1,1,61048.59321517361,61048.59321517361,number,matched,171367,2006 LW3,2026-03-01,2.30935605,0.038199,7.399704,16.66,279.151816,73.724869,118.575502,0.2808456679377243,0.0,Main belt
N:303997,303997,2006 BK178,1,1,61048.61263631944,61048.61263631944,number,matched,303997,2006 BK178,2026-03-01,2.27879168,0.2111708,4.580386,16.97,139.892186,196.554446,104.618488,0.2865148498734039,0.0,Main belt
N:315038,315038,2007 CO23,1,1,61048.61263631944,61048.61263631944,number,matched,315038,2007 CO23,2026-03-01,2.8603485,0.06200668,2.959487,17.14,37.87119,281.843896,130.179054,0.20373969361507357,0.0,Main belt
N:318591,318591,2005 HM2,1,1,61048.61263631944,61048.61263631944,number,matched,318591,2005 HM2,2026-03-01,2.39080573,0.18704331,2.081653,17.43,198.828884,80.66343,177.964887,0.26661687990459837,0.0,Main belt
N:274251,274251,2008 OQ19,1,1,61048.59933894676,61048.59933894676,number,matched,274251,2008 OQ19,2026-03-01,3.05927646,0.09909512,2.56464,16.59,81.990604,192.154145,167.916545,0.1841942150745718,0.0,Main belt
N:874507,874507,2020 YJ16,1,1,61048.59933894676,61048.59933894676,number,matched,874507,2020 YJ16,2026-03-01,3.00657005,0.38225653,2.581979,18.73,23.928043,193.531437,222.161231,0.18905888116080263,0.0,Main belt
S:2014wx401,,2014 WX401,1,1,61048.59933894676,61048.59933894676,normalized_name,matched,,2014 WX401,2026-03-01,2.36809605,0.17163883,2.20235,19.14,41.004235,288.49084,121.888304,0.27046128289297494,0.0,Main belt
N:445770,445770,2011 WD137,1,1,61048.625278113424,61048.625278113424,number,matched,445770,2011 WD137,2026-03-01,2.76855194,0.10209171,2.689557,17.53,105.594516,108.687768,228.47435,0.21395629088078225,0.0,Main belt
N:520588,520588,2014 OC92,1,1,61048.625278113424,61048.625278113424,number,matched,520588,2014 OC92,2026-03-01,2.77588491,0.15827177,6.724635,17.04,262.133113,324.635282,244.080442,0.21310904837724418,0.0,Main belt
S:2025wz20,,2025 WZ20,1,1,61048.625278113424,61048.625278113424,normalized_name,matched,,2025 WZ20,2026-03-01,19.33296312,0.41012643,9.624458,10.37,330.870659,49.692058,93.131142,0.011594617874384146,0.0,Distant / Centaur-TNO
N:748462,748462,2013 RV56,1,1,61048.54750878472,61048.54750878472,number,matched,748462,2013 RV56,2026-03-01,3.1876284,0.24855375,8.989351,16.75,29.467501,158.014431,255.016895,0.17318191696272506,0.0,Main belt
S:2018pq154,,2018 PQ154,1,1,61048.54750878472,61048.54750878472,normalized_name,matched,,2018 PQ154,2026-03-01,3.22851673,0.05904377,10.177297,16.71,105.40699,250.347317,90.127867,0.169902399335578,0.0,Main belt
N:76972,76972,2001 BM51,1,1,61048.57093623842,61048.57093623842,number,matched,76972,2001 BM51,2026-03-01,2.35180893,0.13628494,2.161531,16.66,63.588458,148.73775,237.562113,0.2732757036219236,0.0,Main belt
N:292246,292246,2006 SG76,1,1,61048.57093623842,61048.57093623842,number,matched,292246,2006 SG76,2026-03-01,2.41386743,0.17670499,2.015693,17.88,54.874786,280.101351,112.252892,0.26280519838085803,0.0,Main belt
S:2019lj43,,2019 LJ43,1,1,61048.57093623842,61048.57093623842,normalized_name,matched,,2019 LJ43,2026-03-01,2.58552554,0.04117705,21.52556,17.48,7.046191,191.494953,261.19936,0.23707230683431266,0.0,Main belt
N:53691,53691,2000 DM83,1,1,61048.5942375463,61048.5942375463,number,matched,53691,2000 DM83,2026-03-01,2.23106685,0.18984844,4.619417,15.46,196.522808,156.004575,109.927609,0.29575711335120936,0.0,Main belt
N:77250,77250,2001 FQ45,1,1,61048.5942375463,61048.5942375463,number,matched,77250,2001 FQ45,2026-03-01,2.6632046,0.02635718,2.778282,15.43,239.967607,4.191815,216.896672,0.22677609643824356,0.0,Main belt
N:85438,85438,1997 EH37,2,2,61048.5942375463,61050.59039466435,number,matched,85438,1997 EH37,2026-03-01,2.19720596,0.07762158,5.007314,16.4,341.258129,14.418622,115.117891,0.3026202050637681,1.9961571180538158,Main belt
N:886920,886920,2022 BM8,1,1,61048.56379262731,61048.56379262731,number,matched,886920,2022 BM8,2026-03-01,2.66459254,0.15406963,2.742634,18.23,333.167866,264.6499,236.517731,0.22659893391535638,0.0,Main belt
N:14057,14057,Manfredstoll,1,1,61048.58724166667,61048.58724166667,number,matched,14057,Manfredstoll,2026-03-01,2.42854062,0.13363377,2.088719,15.65,276.640387,76.76406,123.260025,0.2604270046974705,0.0,Main belt
N:410593,410593,2008 GL146,1,1,61048.58724166667,61048.58724166667,number,matched,410593,2008 GL146,2026-03-01,2.88825686,0.09317412,13.191723,16.61,209.988348,155.200606,93.920706,0.2007938253130451,0.0,Main belt
N:12089,12089,Maichin,8,4,61048.53842921296,61052.66780951389,number,matched,12089,Maichin,2026-03-01,2.35477334,0.11994233,3.375513,14.78,216.568415,115.922474,137.258729,0.27275982835481843,4.129380300932098,Main belt
N:35615,35615,1998 HE148,1,1,61048.53842921296,61048.53842921296,number,matched,35615,1998 HE148,2026-03-01,2.61133669,0.20675131,2.711646,14.65,194.203272,56.845326,210.081102,0.23356607772573254,0.0,Main belt
N:267222,267222,2001 DN2,1,1,61048.53842921296,61048.53842921296,number,matched,267222,2001 DN2,2026-03-01,2.97114155,0.17597717,1.926259,16.61,34.669889,281.214957,134.592847,0.19245050703049418,0.0,Main belt
S:2014oj466,,2014 OJ466,1,1,61048.53842921296,61048.53842921296,normalized_name,matched,,2014 OJ466,2026-03-01,2.31364819,0.21630416,2.908306,19.08,67.799624,244.339774,132.394102,0.28006451869187343,0.0,Main belt
N:99001,99001,2001 DY49,2,2,61048.561877430555,61052.64073275463,number,matched,99001,2001 DY49,2026-03-01,2.97647707,0.05924656,13.700758,14.72,290.98,76.422168,99.050395,0.19193326976997113,4.078855324078177,Main belt
N:301131,301131,2008 WQ116,1,1,61048.561877430555,61048.561877430555,number,matched,301131,2008 WQ116,2026-03-01,2.25600433,0.1490451,0.818826,18.17,122.177627,131.853064,196.443847,0.2908668184200632,0.0,Main belt
N:447660,447660,2006 WK37,1,1,61048.561877430555,61048.561877430555,number,matched,447660,2006 WK37,2026-03-01,2.80457808,0.08048981,4.967538,17.29,23.746839,316.935725,118.002821,0.2098470028571421,0.0,Main belt
S:2010cu81,,2010 CU81,1,1,61048.561877430555,61048.561877430555,normalized_name,matched,,2010 CU81,2026-03-01,3.14426215,0.14262135,1.34669,17.22,335.435593,329.870728,164.592649,0.17677707844398874,0.0,Main belt
N:31854,31854,Darshanashah,2,2,61048.585309016205,61052.64073275463,number,matched,31854,Darshanashah,2026-03-01,2.23748492,0.10483419,2.01963,16.87,222.056101,56.896668,192.072857,0.29448548824550247,4.055423738427635,Main belt
N:73993,73993,1998 FZ4,1,1,61048.585309016205,61048.585309016205,number,matched,73993,1998 FZ4,2026-03-01,2.34516931,0.12070142,5.438621,15.98,272.681798,99.27945,106.555932,0.2744370678410007,0.0,Main belt
N:203611,203611,2002 EP67,1,1,61048.585309016205,61048.585309016205,number,matched,203611,2002 EP67,2026-03-01,2.30126367,0.14675652,2.215914,16.91,347.347844,266.951298,222.912315,0.2823283576784911,0.0,Main belt
N:5550,5550,1981 UB1,25,12,61048.67160418982,61093.59472324074,number,matched,5550,1981 UB1,2026-03-01,3.09001353,0.18223905,1.114946,12.34,23.956933,284.976162,145.755712,0.18145272816110944,44.92311905092356,Main belt
N:325388,325388,2008 TM115,1,1,61048.63136800926,61048.63136800926,number,matched,325388,2008 TM115,2026-03-01,3.08929969,0.20247367,10.423931,15.46,157.512981,202.465172,78.503563,0.1815156238222568,0.0,Main belt
N:403700,403700,2010 VZ144,1,1,61048.59727396991,61048.59727396991,number,matched,403700,2010 VZ144,2026-03-01,2.88134014,0.02916377,9.982469,16.41,190.168936,180.110328,83.099185,0.201517273994246,0.0,Main belt
N:769311,769311,2015 MR140,1,1,61048.59727396991,61048.59727396991,number,matched,769311,2015 MR140,2026-03-01,2.61924308,0.13195492,11.083267,17.38,242.011303,319.629305,262.630976,0.2325093200092541,0.0,Main belt
N:104958,104958,2000 JS49,1,1,61048.64738326389,61048.64738326389,number,matched,104958,2000 JS49,2026-03-01,3.12971059,0.12646009,0.827566,15.42,267.256182,272.047598,283.875356,0.1780113954566905,0.0,Main belt
S:2022gg22,,2022 GG22,1,1,61048.5394437037,61048.5394437037,normalized_name,matched,,2022 GG22,2026-03-01,2.96407458,0.11612537,3.208309,17.52,329.562094,60.786503,74.883773,0.19313918013408443,0.0,Main belt
N:59750,59750,1999 LX16,1,1,61048.56288091435,61048.56288091435,number,matched,59750,1999 LX16,2026-03-01,2.5884064,0.29134898,4.055159,15.52,107.137855,42.531743,277.087413,0.23667662975516285,0.0,Main belt
N:851251,851251,2007 US150,1,1,61048.56288091435,61048.56288091435,number,matched,851251,2007 US150,2026-03-01,2.33950363,0.12864966,3.477907,18.82,353.565562,15.986283,99.181054,0.27543459585270924,0.0,Main belt
N:78537,78537,2002 RP114,1,1,61048.58632365741,61048.58632365741,number,matched,78537,2002 RP114,2026-03-01,2.72465606,0.07745487,4.048783,15.28,39.748426,324.981124,88.744495,0.2191475106612244,0.0,Main belt
N:172345,172345,2002 VR105,1,1,61048.58632365741,61048.58632365741,number,matched,172345,2002 VR105,2026-03-01,2.75719516,0.21826853,11.940953,15.27,72.825675,97.44561,262.82452,0.2152795676828102,0.0,Main belt
N:302740,302740,2002 UB16,1,1,61048.58632365741,61048.58632365741,number,matched,302740,2002 UB16,2026-03-01,2.7425859,0.24478148,5.230995,16.63,2.198405,14.046912,90.61657,0.21700198945521879,0.0,Main belt
N:25810,25810,2000 CO127,1,1,61048.55853747685,61048.55853747685,number,matched,25810,2000 CO127,2026-03-01,2.41700919,0.20389059,1.493224,15.25,116.34978,16.018221,307.89582,0.2622929521972163,0.0,Main belt
N:64893,64893,2001 YP77,4,2,61048.55853747685,61050.58837841435,number,matched,64893,2001 YP77,2026-03-01,2.28616994,0.09285831,4.40397,15.61,122.909695,234.976371,96.457195,0.2851289460103791,2.0298409375027404,Main belt
N:69398,69398,1995 FH19,2,2,61048.55853747685,61050.5529200463,number,matched,69398,1995 FH19,2026-03-01,3.0509814,0.14754692,2.506108,15.11,40.462779,317.428142,88.542875,0.18494591096352384,1.9943825694499537,Main belt
N:707848,707848,2011 SM119,1,1,61048.55853747685,61048.55853747685,number,matched,707848,2011 SM119,2026-03-01,2.66782487,0.11933106,11.712207,16.78,196.932719,354.490156,267.341735,0.2261872386205751,0.0,Main belt
N:721984,721984,2004 XV140,1,1,61048.55853747685,61048.55853747685,number,matched,721984,2004 XV140,2026-03-01,3.03093004,0.09563537,9.407696,16.15,133.164519,48.505947,264.202518,0.18678422968684688,0.0,Main belt
N:76454,76454,2000 FM37,1,1,61048.58197265046,61048.58197265046,number,matched,76454,2000 FM37,2026-03-01,3.09709761,0.06990653,6.233995,14.53,315.863018,69.765525,77.154797,0.1808305212712497,0.0,Main belt
N:126286,126286,2002 AC104,1,1,61048.58197265046,61048.58197265046,number,matched,126286,2002 AC104,2026-03-01,2.53425525,0.12809823,0.783122,16.36,30.568849,101.038436,325.925304,0.24430285455974207,0.0,Main belt
N:197008,197008,2003 UO100,1,1,61048.58197265046,61048.58197265046,number,matched,197008,2003 UO100,2026-03-01,3.07531652,0.17785448,6.097382,15.05,101.972897,244.248354,89.51444,0.18275503128974496,0.0,Main belt
N:291994,291994,2006 QO108,1,1,61048.58197265046,61048.58197265046,number,matched,291994,2006 QO108,2026-03-01,2.38489967,0.22804905,1.68235,17.75,127.931753,74.921435,238.017151,0.26760788371425354,0.0,Main belt
N:793982,793982,2005 UE322,1,1,61048.58197265046,61048.58197265046,number,matched,793982,2005 UE322,2026-03-01,2.90547205,0.12202396,2.477328,17.75,19.392317,153.6447,282.46922,0.1990118884689442,0.0,Main belt
N:6274,6274,Taizaburo,13,5,61048.5300915625,61093.5880628125,number,matched,6274,Taizaburo,2026-03-01,2.15049775,0.11603814,3.934492,13.88,216.230398,159.077342,95.884349,0.3125327872056046,45.0579712500039,Main belt
N:21457,21457,Fevig,13,5,61048.5300915625,61093.59472324074,number,matched,21457,Fevig,2026-03-01,2.34060394,0.19011505,0.239435,15.58,358.02613,57.46649,59.979452,0.2752403973715491,45.06463167824404,Main belt
N:129068,129068,Alexmay,1,1,61048.55353399306,61048.55353399306,number,matched,129068,Alexmay,2026-03-01,2.99198624,0.08654993,1.650838,15.71,76.583604,291.041752,80.741193,0.19044285607045197,0.0,Main belt
N:340305,340305,2006 CF60,4,2,61048.55353399306,61050.577854270836,number,matched,340305,2006 CF60,2026-03-01,2.56878262,0.11223186,16.87484,15.8,351.229261,24.895596,93.014755,0.23939387936675066,2.0243202777783154,Main belt
S:2008un295,,2008 UN295,1,1,61048.55353399306,61048.55353399306,normalized_name,matched,,2008 UN295,2026-03-01,3.13973071,0.20415139,2.057693,17.86,32.976961,134.281293,279.692103,0.17715991877056736,0.0,Main belt
N:43635,43635,2002 EP19,1,1,61048.57695234954,61048.57695234954,number,matched,43635,2002 EP19,2026-03-01,2.33405074,0.10369161,5.492004,15.67,164.731564,14.966676,278.76155,0.27640037911046034,0.0,Main belt
N:133801,133801,2003 WE141,1,1,61048.57695234954,61048.57695234954,number,matched,133801,2003 WE141,2026-03-01,3.12514664,0.2285518,16.675374,14.26,82.102592,263.940198,85.516487,0.17840148834619185,0.0,Main belt
N:164159,164159,2003 YY151,1,1,61048.57695234954,61048.57695234954,number,matched,164159,2003 YY151,2026-03-01,3.17632305,0.14138539,26.476158,14.53,110.785939,241.606046,87.912271,0.17410733761742403,0.0,Main belt
N:3598,3598,Saucier,23,10,61048.46604105324,61093.5880628125,number,matched,3598,Saucier,2026-03-01,3.18374014,0.09439202,0.785806,12.27,238.294373,66.117141,161.457275,0.17349927100800513,45.12202175926359,Main belt
N:8627,8627,Kunalnayyar,3,2,61048.46604105324,61050.57217236111,number,matched,8627,Kunalnayyar,2026-03-01,2.59759443,0.10106563,1.03564,14.66,141.374225,4.824825,307.718574,0.2354220067121257,2.10613130787533,Main belt
N:26251,26251,Kiranmanne,9,5,61048.46604105324,61066.588459722225,number,matched,26251,Kiranmanne,2026-03-01,2.20866086,0.1153762,3.355323,15.11,232.951742,338.492838,263.199495,0.30026901632832487,18.12241866898694,Main belt
N:27660,27660,Waterwayuni,23,11,61048.46604105324,61093.60568998843,number,matched,27660,Waterwayuni,2026-03-01,2.79302079,0.21185453,9.345816,13.54,26.179103,340.408087,88.096757,0.2111508437557084,45.13964893519005,Main belt
N:28293,28293,1999 CN57,16,6,61048.46604105324,61066.588459722225,number,matched,28293,1999 CN57,2026-03-01,2.49791547,0.01426292,1.395632,14.04,22.335203,323.214266,118.496451,0.2496533898091564,18.12241866898694,Main belt
N:47379,47379,1999 XB97,19,9,61048.46604105324,61066.588459722225,number,matched,47379,1999 XB97,2026-03-01,2.39413578,0.12728579,5.709401,14.32,310.242448,257.32501,273.099445,0.2660608094768273,18.12241866898694,Main belt
N:51589,51589,2001 HQ13,14,8,61048.46604105324,61072.590226643515,number,matched,51589,2001 HQ13,2026-03-01,2.69448575,0.17132348,13.556916,13.98,144.969208,212.681109,91.646961,0.22283850548338968,24.124185590277193,Main belt
N:67920,67920,2000 WB113,15,8,61048.46604105324,61093.58986449074,number,matched,67920,2000 WB113,2026-03-01,2.58225288,0.12149718,12.264236,14.62,324.375366,241.045401,270.815583,0.23752313574046618,45.12382343750505,Main belt
N:68980,68980,2002 RP181,6,4,61048.46604105324,61093.56132075231,number,matched,68980,2002 RP181,2026-03-01,3.15544152,0.08285745,2.721686,14.38,16.498892,341.11699,99.59807,0.1758384594390971,45.095279699075036,Main belt
N:110717,110717,2001 TX230,1,1,61048.46604105324,61048.46604105324,number,matched,110717,2001 TX230,2026-03-01,3.22979689,0.19428493,8.908623,14.73,76.90006,265.340717,92.917451,0.16980139575427403,0.0,Main belt
N:131005,131005,2000 XF2,8,4,61048.46604105324,61052.66692899306,number,matched,131005,2000 XF2,2026-03-01,2.59818029,0.19901542,3.552361,15.31,325.793642,249.566093,268.263103,0.23534238373792332,4.20088793981995,Main belt
N:132662,132662,2002 LQ60,1,1,61048.46604105324,61048.46604105324,number,matched,132662,2002 LQ60,2026-03-01,3.10175686,0.16532497,2.270377,15.28,84.267408,281.644266,74.302008,0.18042322719631637,0.0,Main belt
N:143185,143185,2002 XS77,1,1,61048.46604105324,61048.46604105324,number,matched,143185,2002 XS77,2026-03-01,2.76550598,0.11304088,14.029501,15.44,320.130896,238.908402,274.792522,0.21430986906339472,0.0,Main belt
N:193530,193530,2000 YM91,8,4,61048.46604105324,61054.732254201386,number,matched,193530,2000 YM91,2026-03-01,2.60285291,0.32429866,12.983211,15.45,67.61901,265.991021,94.331638,0.23470894118945906,6.266213148148381,Main belt
