night,plan_archive_available,plan_active_acquired_cohort,acquired_frame_in_plan_active_denominator,acquired_frame_outside_plan_archive,field_id,pair_id,match_status,match_rule,mode,cycle_id,repeat,plan_row,plan_manifest_line,planned_start_utc,actual_start_utc,actual_time_source,time_residual_s,abs_time_residual_s,planned_exptime_s,actual_exptime_s,planned_interval_prev_same_cycle_field_s,planned_baseline_from_first_same_cycle_field_s,actual_interval_prev_matched_same_cycle_field_s,actual_baseline_from_first_matched_same_cycle_field_s,planned_inter_start_prev_global_s,planned_gap_proxy_prev_global_s,actual_inter_start_prev_global_s,actual_gap_proxy_prev_global_s,raw_file_name,raw_path,raw_sequence_id,raw_manifest_line,l2_join_status,l2_file_name,l2_path,l2_manifest_line,sky_adu,sky_rms_adu,sky_mag,limiting_mag,seeing_arcsec,fwhm_header,ccd_zeropoint,ccd_zeropoint_rms,photometric_rms,n_sources,n_wcs,n_stars,n_match_calibration,n_psf,moon_phase_fraction,moon_sep_deg,planned_ra_deg,planned_dec_deg,known_limitation_codes,input_manifest_hash
20260420,True,True,True,False,1672,20260420:1672:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,266,9117,2026-04-20T17:57:35Z,2026-04-20T18:09:02.746000Z,l2_obs_time_utc,687.746,687.746,30.0,30.0,,0.0,,0.0,80.0,50.0,82.795,52.795,OBJ_MP_1672_0304.fits,/raw1/20260420/OBJ/OBJ_MP_1672_0304.fits,0304,36343,matched,OBJ_MP_1672_0304_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1672_0304_cat.fits.gz,35673,905.5881,26.2767,19.786,20.33,3.5967,3.1136,26.8651,0.0345,0.0,17203.0,3280.0,3458.0,634.0,1726.0,0.14992607384317969,130.82000569358624,211.71188764427023,1.618417872987434,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1541,20260420:1541:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,267,9118,2026-04-20T17:58:55Z,2026-04-20T18:41:47.640000Z,l2_obs_time_utc,2572.64,2572.64,30.0,30.0,,0.0,,0.0,80.0,50.0,76.475,46.474999999999994,OBJ_MP_1541_0327.fits,/raw1/20260420/OBJ/OBJ_MP_1541_0327.fits,0327,36305,matched,OBJ_MP_1541_0327_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1541_0327_cat.fits.gz,35635,1087.3367,28.4695,19.5478,20.3,3.3649,2.9126,26.8253,0.0327,0.0,17412.0,3527.0,3494.0,677.0,1577.0,0.1500052080982674,133.44022066208916,212.60191056852602,-1.5581127712648366,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1275,20260420:1275:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,268,9119,2026-04-20T18:00:15Z,2026-04-20T18:43:10.321000Z,l2_obs_time_utc,2575.321,2575.321,30.0,30.0,,0.0,,0.0,80.0,50.0,82.681,52.681,OBJ_MP_1275_0328.fits,/raw1/20260420/OBJ/OBJ_MP_1275_0328.fits,0328,36215,matched,OBJ_MP_1275_0328_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1275_0328_cat.fits.gz,35545,1180.5782,29.648,19.3867,20.17,3.4644,2.9985,26.7533,0.0367,0.0,18492.0,3634.0,3754.0,766.0,2042.0,0.150084358644678,137.19137890502193,213.15964355154716,-7.441794470313718,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1802,20260420:1802:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,269,9120,2026-04-20T18:01:35Z,2026-04-20T18:13:17.419000Z,l2_obs_time_utc,702.419,702.419,30.0,30.0,,0.0,,0.0,80.0,50.0,94.906,64.906,OBJ_MP_1802_0307.fits,/raw1/20260420/OBJ/OBJ_MP_1802_0307.fits,0307,36390,matched,OBJ_MP_1802_0307_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1802_0307_cat.fits.gz,35720,875.2518,26.2905,19.8373,20.43,3.368,2.9156,26.8794,0.0328,0.0,17309.0,3469.0,3428.0,604.0,1544.0,0.15016352547270967,131.00538551369974,213.75095301775676,3.7182081355361936,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1409,20260420:1409:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,270,9121,2026-04-20T18:02:55Z,2026-04-20T18:46:14.414000Z,l2_obs_time_utc,2599.414,2599.414,30.0,30.0,,0.0,,0.0,80.0,50.0,90.447,60.447,OBJ_MP_1409_0330.fits,/raw1/20260420/OBJ/OBJ_MP_1409_0330.fits,0330,36266,matched,OBJ_MP_1409_0330_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1409_0330_cat.fits.gz,35596,1151.5411,29.6959,19.456,20.2,3.5092,3.0373,26.7957,0.0345,0.0,18932.0,3788.0,3750.0,713.0,1737.0,0.15024270858796684,136.39167226686192,213.92583110329812,-4.873509254770945,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1673,20260420:1673:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,271,9122,2026-04-20T18:04:15Z,2026-04-20T18:16:09.383000Z,l2_obs_time_utc,714.383,714.383,30.0,30.0,,0.0,,0.0,80.0,50.0,82.297,52.297,OBJ_MP_1673_0309.fits,/raw1/20260420/OBJ/OBJ_MP_1673_0309.fits,0309,36350,matched,OBJ_MP_1673_0309_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1673_0309_cat.fits.gz,35680,912.31,26.542,19.7742,20.36,3.4813,3.0136,26.8612,0.0328,0.0,19081.0,3603.0,3649.0,622.0,1653.0,0.15032190797451017,133.2740469185005,214.22283979422,0.7007660047076938,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1542,20260420:1542:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,272,9123,2026-04-20T18:05:35Z,2026-04-20T18:48:53.087000Z,l2_obs_time_utc,2598.087,2598.087,30.0,30.0,,0.0,,0.0,80.0,50.0,75.721,45.721000000000004,OBJ_MP_1542_0332.fits,/raw1/20260420/OBJ/OBJ_MP_1542_0332.fits,0332,36311,matched,OBJ_MP_1542_0332_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1542_0332_cat.fits.gz,35641,1072.8732,28.3758,19.5221,20.13,3.796,3.2858,26.7851,0.0346,0.0,17533.0,3602.0,3604.0,694.0,1737.0,0.15040112363552116,135.91308584481843,215.12060536546414,-2.457204555381106,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1276,20260420:1276:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,273,9124,2026-04-20T18:06:55Z,2026-04-20T18:50:15.762000Z,l2_obs_time_utc,2600.762,2600.762,30.0,30.0,,0.0,,0.0,80.0,50.0,82.675,52.675,OBJ_MP_1276_0333.fits,/raw1/20260420/OBJ/OBJ_MP_1276_0333.fits,0333,36221,matched,OBJ_MP_1276_0333_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1276_0333_cat.fits.gz,35551,1270.0468,30.8076,19.2811,20.1,3.5038,3.0324,26.7269,0.0387,0.0,19311.0,3776.0,3959.0,879.0,1746.0,0.15048035556259326,139.71389062394505,215.70725519534972,-8.322811925131921,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1803,20260420:1803:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,274,9125,2026-04-20T18:08:15Z,2026-04-20T18:20:23.186000Z,l2_obs_time_utc,728.186,728.186,30.0,30.0,,0.0,,0.0,80.0,50.0,94.159,64.159,OBJ_MP_1803_0312.fits,/raw1/20260420/OBJ/OBJ_MP_1803_0312.fits,0312,36397,matched,OBJ_MP_1803_0312_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1803_0312_cat.fits.gz,35727,880.0591,26.3529,19.8241,20.47,3.2062,2.7754,26.872,0.0323,0.0,18437.0,3528.0,3676.0,634.0,1597.0,0.15055960375460264,133.41523098461332,216.26930611071086,2.8111307926507645,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1410,20260420:1410:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,275,9126,2026-04-20T18:09:35Z,2026-04-20T18:53:19.437000Z,l2_obs_time_utc,2624.437,2624.437,30.0,30.0,,0.0,,0.0,80.0,50.0,89.936,59.93600000000001,OBJ_MP_1410_0335.fits,/raw1/20260420/OBJ/OBJ_MP_1410_0335.fits,0335,36272,matched,OBJ_MP_1410_0335_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1410_0335_cat.fits.gz,35602,1202.7622,29.9061,19.3261,20.14,3.3997,2.9425,26.7129,0.0348,0.0,18887.0,3380.0,3794.0,846.0,1653.0,0.15063886819721894,138.88395083835746,216.46135051205002,-5.751386542041468,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1674,20260420:1674:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,276,9127,2026-04-20T18:10:55Z,2026-04-20T18:23:15.063000Z,l2_obs_time_utc,740.063,740.063,30.0,30.0,,0.0,,0.0,80.0,50.0,81.533,51.533,OBJ_MP_1674_0314.fits,/raw1/20260420/OBJ/OBJ_MP_1674_0314.fits,0314,36357,matched,OBJ_MP_1674_0314_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1674_0314_cat.fits.gz,35687,912.9402,26.625,19.7726,20.32,3.6162,3.1302,26.8603,0.0348,0.0,19647.0,3819.0,3851.0,680.0,1718.0,0.1507181488991336,135.70668557326874,216.74300353407423,-0.18988132052024426,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1543,20260420:1543:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,277,9128,2026-04-20T18:12:15Z,2026-04-20T18:24:30.049000Z,l2_obs_time_utc,735.049,735.049,30.0,30.0,,0.0,,0.0,80.0,50.0,74.986,44.986000000000004,OBJ_MP_1543_0315.fits,/raw1/20260420/OBJ/OBJ_MP_1543_0315.fits,0315,36316,matched,OBJ_MP_1543_0315_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1543_0315_cat.fits.gz,35646,949.9166,26.9523,19.7218,20.29,3.6302,3.1424,26.8527,0.0366,0.0,19155.0,3861.0,3813.0,843.0,1753.0,0.15079744583912985,138.36775884064065,217.6506059270272,-3.328855105387527,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1277,20260420:1277:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,278,9129,2026-04-20T18:13:35Z,2026-04-20T18:57:18.504000Z,l2_obs_time_utc,2623.504,2623.504,30.0,30.0,,0.0,,0.0,80.0,50.0,82.51,52.510000000000005,OBJ_MP_1277_0338.fits,/raw1/20260420/OBJ/OBJ_MP_1277_0338.fits,0338,36227,matched,OBJ_MP_1277_0338_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1277_0338_cat.fits.gz,35557,1273.1248,30.8502,19.2423,20.05,3.5379,3.0619,26.6907,0.0442,0.0,20095.0,3960.0,4026.0,958.0,1761.0,0.15087675902272102,142.22659196602567,218.27015054001185,-9.176026094429773,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1804,20260420:1804:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,279,9130,2026-04-20T18:14:55Z,2026-04-20T18:27:26.406000Z,l2_obs_time_utc,751.406,751.406,30.0,30.0,,0.0,,0.0,80.0,50.0,93.68,63.68000000000001,OBJ_MP_1804_0317.fits,/raw1/20260420/OBJ/OBJ_MP_1804_0317.fits,0317,36404,matched,OBJ_MP_1804_0317_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1804_0317_cat.fits.gz,35734,914.1659,26.9091,19.784,20.43,3.3035,2.8598,26.8733,0.0315,0.0,19699.0,3857.0,3819.0,657.0,1721.0,0.1509560884448669,135.79605653677623,218.79594846736506,1.9328928927293747,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1411,20260420:1411:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,280,9131,2026-04-20T18:16:15Z,2026-04-20T19:00:22.393000Z,l2_obs_time_utc,2647.393,2647.393,30.0,30.0,,0.0,,0.0,80.0,50.0,89.225,59.224999999999994,OBJ_MP_1411_0340.fits,/raw1/20260420/OBJ/OBJ_MP_1411_0340.fits,0340,36278,matched,OBJ_MP_1411_0340_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1411_0340_cat.fits.gz,35608,1171.6244,29.2193,19.3701,20.22,3.2358,2.8007,26.7284,0.0359,0.0,20327.0,4113.0,4115.0,945.0,1636.0,0.15103543409548703,141.36118477002609,219.01043996290468,-6.6009385878311715,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1675,20260420:1675:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,281,9132,2026-04-20T18:17:35Z,2026-04-20T18:30:18.801000Z,l2_obs_time_utc,763.801,763.801,30.0,30.0,,0.0,,0.0,80.0,50.0,82.802,52.80200000000001,OBJ_MP_1675_0319.fits,/raw1/20260420/OBJ/OBJ_MP_1675_0319.fits,0319,36364,matched,OBJ_MP_1675_0319_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1675_0319_cat.fits.gz,35694,962.6293,27.1165,19.7139,20.38,3.367,2.9146,26.8592,0.0337,0.0,20733.0,4047.0,4017.0,696.0,1767.0,0.15111479597179306,138.11418567891786,219.27328968641064,-1.0516938208366535,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1544,20260420:1544:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,282,9133,2026-04-20T18:18:55Z,2026-04-20T18:31:33.379000Z,l2_obs_time_utc,758.379,758.379,30.0,30.0,,0.0,,0.0,80.0,50.0,74.578,44.578,OBJ_MP_1544_0320.fits,/raw1/20260420/OBJ/OBJ_MP_1544_0320.fits,0320,36323,matched,OBJ_MP_1544_0320_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1544_0320_cat.fits.gz,35653,974.995,27.5145,19.6946,20.41,3.2447,2.8083,26.8534,0.0384,0.0,21331.0,3707.0,4174.0,957.0,1722.0,0.15119417407094948,140.80084476437153,220.19272713947205,-4.171233588413453,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1278,20260420:1278:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,283,9134,2026-04-20T18:20:15Z,2026-04-20T19:04:23.460000Z,l2_obs_time_utc,2648.46,2648.46,30.0,30.0,,0.0,,0.0,80.0,50.0,83.846,53.846000000000004,OBJ_MP_1278_0343.fits,/raw1/20260420/OBJ/OBJ_MP_1278_0343.fits,0343,36233,matched,OBJ_MP_1278_0343_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1278_0343_cat.fits.gz,35563,1301.5038,30.8663,19.1908,20.03,3.5102,3.0378,26.6631,0.0486,0.0,21319.0,3946.0,4247.0,1150.0,1828.0,0.15127356838324496,144.72743898465018,220.84904445471855,-9.999554519524446,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1805,20260420:1805:0003,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,284,9135,2026-04-20T18:21:35Z,2026-04-20T18:34:33.069000Z,l2_obs_time_utc,778.069,778.069,30.0,30.0,,0.0,,0.0,80.0,50.0,95.431,65.431,OBJ_MP_1805_0322.fits,/raw1/20260420/OBJ/OBJ_MP_1805_0322.fits,0322,36411,matched,OBJ_MP_1805_0322_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1805_0322_cat.fits.gz,35741,913.3661,26.8854,19.7892,20.42,3.3525,2.902,26.8775,0.0335,0.0,20496.0,3864.0,4066.0,751.0,1832.0,0.15135297890878274,138.14286666994587,221.33175309737288,1.0853050757738696,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1412,20260420:1412:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,1,285,9136,2026-04-20T18:22:55Z,2026-04-20T19:07:28.211000Z,l2_obs_time_utc,2673.211,2673.211,30.0,30.0,,0.0,,0.0,80.0,50.0,89.718,59.718,OBJ_MP_1412_0345.fits,/raw1/20260420/OBJ/OBJ_MP_1412_0345.fits,0345,36284,matched,OBJ_MP_1412_0345_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1412_0345_cat.fits.gz,35614,1241.8713,30.4741,19.2112,20.05,3.3788,2.9243,26.6327,0.0425,0.0,20907.0,3893.0,4136.0,1099.0,1963.0,0.1514324056388031,143.8203254685977,221.5738057129596,-7.420324184039061,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1801,20260420:1801:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,286,9137,2026-04-20T18:24:55Z,2026-04-20T18:37:37.864000Z,l2_obs_time_utc,762.864,762.864,30.0,30.0,1800.0,1800.0,1887.62,1887.62,120.0,90.0,94.711,64.711,OBJ_MP_1801_0324.fits,/raw1/20260420/OBJ/OBJ_MP_1801_0324.fits,0324,36384,matched,OBJ_MP_1801_0324_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1801_0324_cat.fits.gz,35714,960.7831,27.4419,19.7133,20.37,3.3725,2.9194,26.8566,0.0345,0.0,16078.0,2903.0,3286.0,598.0,1492.0,0.1515515761055956,128.21797184599876,211.2398896898021,4.6522860440999665,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1408,20260420:1408:0005,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,287,9138,2026-04-20T18:26:15Z,2026-04-20T19:10:32.226000Z,l2_obs_time_utc,2657.226,2657.226,30.0,30.0,1800.0,1800.0,1883.958,1883.958,80.0,50.0,89.392,59.391999999999996,OBJ_MP_1408_0347.fits,/raw1/20260420/OBJ/OBJ_MP_1408_0347.fits,0347,36261,matched,OBJ_MP_1408_0347_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1408_0347_cat.fits.gz,35591,1359.8763,31.5879,19.1134,20.1,3.144,2.721,26.6334,0.0438,0.0,15809.0,2941.0,3223.0,733.0,1353.0,0.1516310433235573,133.5084531976042,211.40304767922993,-3.9691679898971914,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1672,20260420:1672:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,288,9139,2026-04-20T18:27:35Z,2026-04-20T18:40:31.165000Z,l2_obs_time_utc,776.165,776.165,30.0,30.0,1800.0,1800.0,1888.419,1888.419,80.0,50.0,82.897,52.897000000000006,OBJ_MP_1672_0326.fits,/raw1/20260420/OBJ/OBJ_MP_1672_0326.fits,0326,36344,matched,OBJ_MP_1672_0326_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1672_0326_cat.fits.gz,35674,1033.1935,28.0878,19.6213,20.38,3.2242,2.7909,26.8435,0.0362,0.0,16712.0,3187.0,3352.0,644.0,1541.0,0.1517105267267288,130.45836090471343,211.71188764427023,1.618417872987434,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1541,20260420:1541:0005,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,289,9140,2026-04-20T18:28:55Z,2026-04-20T19:13:09.292000Z,l2_obs_time_utc,2654.292,2654.292,30.0,30.0,1800.0,1800.0,1881.652,1881.652,80.0,50.0,74.589,44.589,OBJ_MP_1541_0349.fits,/raw1/20260420/OBJ/OBJ_MP_1541_0349.fits,0349,36306,matched,OBJ_MP_1541_0349_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1541_0349_cat.fits.gz,35636,1233.0405,30.0874,19.2691,19.97,3.8331,3.3175,26.6829,0.0366,0.0,14759.0,2679.0,3084.0,692.0,1531.0,0.1517900263199376,133.07066319155723,212.60191056852602,-1.5581127712648366,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1275,20260420:1275:0005,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,290,9141,2026-04-20T18:30:15Z,2026-04-20T19:14:33.191000Z,l2_obs_time_utc,2658.191,2658.191,30.0,30.0,1800.0,1800.0,1882.87,1882.87,80.0,50.0,83.899,53.899,OBJ_MP_1275_0350.fits,/raw1/20260420/OBJ/OBJ_MP_1275_0350.fits,0350,36216,matched,OBJ_MP_1275_0350_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1275_0350_cat.fits.gz,35546,1487.5774,32.8773,18.9393,19.71,4.0475,3.5028,26.5566,0.0445,0.0,15145.0,3257.0,3211.0,810.0,1573.0,0.15186954208533454,136.80643116163824,213.15964355154716,-7.441794470313718,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1802,20260420:1802:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,291,9142,2026-04-20T18:31:35Z,2026-04-20T18:44:43.967000Z,l2_obs_time_utc,788.967,788.967,30.0,30.0,1800.0,1800.0,1886.548,1886.548,80.0,50.0,93.646,63.646,OBJ_MP_1802_0329.fits,/raw1/20260420/OBJ/OBJ_MP_1802_0329.fits,0329,36391,matched,OBJ_MP_1802_0329_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1802_0329_cat.fits.gz,35721,978.5086,27.5738,19.6956,20.43,3.1921,2.7633,26.8587,0.0343,0.0,17027.0,3446.0,3393.0,602.0,1485.0,0.15194907402526192,130.6553682973408,213.75095301775676,3.7182081355361936,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1409,20260420:1409:0005,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,292,9143,2026-04-20T18:32:55Z,2026-04-20T19:17:35.911000Z,l2_obs_time_utc,2680.911,2680.911,30.0,30.0,1800.0,1800.0,1881.497,1881.497,80.0,50.0,88.568,58.568,OBJ_MP_1409_0352.fits,/raw1/20260420/OBJ/OBJ_MP_1409_0352.fits,0352,36267,matched,OBJ_MP_1409_0352_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1409_0352_cat.fits.gz,35597,1384.0621,32.0504,19.044,19.84,3.7862,3.2768,26.5832,0.0591,0.0,15275.0,3187.0,3154.0,786.0,1464.0,0.1520286221290134,136.01445017118863,213.92583110329812,-4.873509254770945,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,True,False,1673,20260420:1673:0004,matched,monotonic_minimum_total_absolute_time_residual,normal,5,2,293,9144,2026-04-20T18:34:15Z,2026-04-20T18:47:37.366000Z,l2_obs_time_utc,802.366,802.366,30.0,30.0,1800.0,1800.0,1887.983,1887.983,80.0,50.0,82.952,52.952,OBJ_MP_1673_0331.fits,/raw1/20260420/OBJ/OBJ_MP_1673_0331.fits,0331,36351,matched,OBJ_MP_1673_0331_cat.fits.gz,/processed1/20260420/L2/OBJ_MP_1673_0331_cat.fits.gz,35681,1007.5769,27.7882,19.6252,20.41,3.1091,2.6913,26.82,0.0357,0.0,18751.0,3521.0,3555.0,624.0,1873.0,0.15210818639977391,132.91464635420948,214.22283979422,0.7007660047076938,near_sun_solar_separation_sort_overwritten_by_ra_sort;scheduler_history_ingestion_stalled_after_20260330_server_audit,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
