night,group,metric,label,source_unit,display_unit,value_original,value_hours,class_field,run_class,usable_normal,exclusion_reason,metric_negative,night_has_any_negative_metric,restart_anomaly_night,primary_science_included,quality_code,timing_consistency_flags
20260530,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,5.4500620374999995,5.4500620374999995,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260530,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260530,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260530,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260530,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260530,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260530,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,99.9222751225,99.9222751225,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260530,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,99.9222751225,99.9222751225,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260530,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260530,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0008366513888888,0.0008366513888888,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260530,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,0.0025677283333333,0.0025677283333333,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260531,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260531,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260601,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260601,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260601,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,5.306741510277777,5.306741510277777,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260601,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260601,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260601,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260601,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260601,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260601,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,100.02665319555555,100.02665319555555,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260601,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,100.02665319555555,100.02665319555555,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260601,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,0.0,0.0,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260601,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,0.0008280405555555,0.0008280405555555,known_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260601,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,0.0015088597222222,0.0015088597222222,unknown_run_class,latest_mtime_only,False,latest_mtime_only,False,False,False,True,quality_ok,
20260602,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260602,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260603,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260604,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260605,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260605,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260605,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260605,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260605,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quality_ok,
20260605,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,quality_ok,
20260606,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260606,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260607,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260608,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260609,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_l2_latest_to_known_ades_hours,L2 latest → known ADES,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_known_reply_to_unknown_start_hours,Known reply → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_known_mask15_to_unknown_start_hours,Known mask → unknown start,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_unknown_start_to_end_minutes,Unknown wrapper runtime,minutes,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_unknown_start_to_catalog_hours,Unknown start → catalog,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,automatic,auto_unknown_start_to_review_package_hours,Unknown start → review package,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,human,human_review_package_to_review_csv_hours,Review package → review CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,human,human_review_package_to_submit_csv_hours,Review package → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,human,human_review_csv_to_submit_csv_hours,Review CSV → submit CSV,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,mpc,mpc_known_ades_to_reply_hours,Known ADES → MPC reply,hours,hours,,,known_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260610,mpc,mpc_unknown_ades_to_reply_hours,Unknown ADES → MPC reply,hours,hours,,,unknown_run_class,no_evidence,False,missing_value;no_evidence,False,False,False,True,no_strict_raw,
20260611,automatic,auto_l2_latest_to_known_start_hours,L2 latest → known start,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quarantine_unknown,
20260611,automatic,auto_known_start_to_ades_hours,Known start → ADES file,hours,hours,,,known_run_class,latest_mtime_only,False,missing_value;latest_mtime_only,False,False,False,True,quarantine_unknown,
