night,pair_id,field_id,cycle_id,repeat,mode,planned_start_utc,actual_start_utc,time_residual_s,abs_time_residual_s,match_rule,input_manifest_hash
20260420,20260420:1803:0005,1803,6,1,near_sun,2026-04-20T19:30:55Z,2026-04-20T19:23:09.938000Z,-465.062,465.062,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1674:0005,1674,6,1,near_sun,2026-04-20T19:32:15Z,2026-04-20T19:26:00.987000Z,-374.013,374.013,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1543:0005,1543,6,1,near_sun,2026-04-20T19:33:35Z,2026-04-20T19:27:16.207000Z,-378.793,378.793,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1804:0005,1804,6,1,near_sun,2026-04-20T19:34:55Z,2026-04-20T19:30:12.731000Z,-282.269,282.269,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1675:0005,1675,6,1,near_sun,2026-04-20T19:36:15Z,2026-04-20T19:33:04.160000Z,-190.84,190.84,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1544:0005,1544,6,1,near_sun,2026-04-20T19:37:35Z,2026-04-20T19:34:19.122000Z,-195.878,195.878,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1805:0005,1805,6,1,near_sun,2026-04-20T19:38:55Z,2026-04-20T19:37:15.206000Z,-99.794,99.794,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1800:0001,1800,6,2,near_sun,2026-04-20T19:42:55Z,2026-04-20T20:11:44.746000Z,1729.746,1729.746,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1801:0006,1801,6,2,near_sun,2026-04-20T19:44:15Z,2026-04-20T19:40:19.518000Z,-235.482,235.482,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1672:0006,1672,6,2,near_sun,2026-04-20T19:45:35Z,2026-04-20T19:43:13.082000Z,-141.918,141.918,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1802:0006,1802,6,2,near_sun,2026-04-20T19:46:55Z,2026-04-20T19:47:26.182000Z,31.182,31.182,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1673:0006,1673,6,2,near_sun,2026-04-20T19:48:15Z,2026-04-20T19:50:17.161000Z,122.161,122.161,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1803:0006,1803,6,2,near_sun,2026-04-20T19:49:35Z,2026-04-20T19:54:28.007000Z,293.007,293.007,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1674:0006,1674,6,2,near_sun,2026-04-20T19:50:55Z,2026-04-20T19:57:21.649000Z,386.649,386.649,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1543:0006,1543,6,2,near_sun,2026-04-20T19:52:15Z,2026-04-20T19:58:37.497000Z,382.497,382.497,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1804:0006,1804,6,2,near_sun,2026-04-20T19:53:35Z,2026-04-20T20:01:33.940000Z,478.94,478.94,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1675:0006,1675,6,2,near_sun,2026-04-20T19:54:55Z,2026-04-20T20:04:26.638000Z,571.638,571.638,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1544:0006,1544,6,2,near_sun,2026-04-20T19:56:15Z,2026-04-20T20:05:41.120000Z,566.12,566.12,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1805:0006,1805,6,2,near_sun,2026-04-20T19:57:35Z,2026-04-20T20:08:37.647000Z,662.647,662.647,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1800:0002,1800,6,3,near_sun,2026-04-20T20:01:35Z,2026-04-20T20:29:52.785000Z,1697.785,1697.785,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1801:0007,1801,6,3,near_sun,2026-04-20T20:02:55Z,2026-04-20T20:12:58.023000Z,603.023,603.023,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1672:0007,1672,6,3,near_sun,2026-04-20T20:04:15Z,2026-04-20T20:14:13.322000Z,598.322,598.322,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1802:0007,1802,6,3,near_sun,2026-04-20T20:05:35Z,2026-04-20T20:15:32.125000Z,597.125,597.125,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1673:0007,1673,6,3,near_sun,2026-04-20T20:06:55Z,2026-04-20T20:16:47.012000Z,592.012,592.012,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1803:0007,1803,6,3,near_sun,2026-04-20T20:08:15Z,2026-04-20T20:18:03.640000Z,588.64,588.64,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1674:0007,1674,6,3,near_sun,2026-04-20T20:09:35Z,2026-04-20T20:19:18.125000Z,583.125,583.125,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1543:0007,1543,6,3,near_sun,2026-04-20T20:10:55Z,2026-04-20T20:20:31.816000Z,576.816,576.816,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1804:0007,1804,6,3,near_sun,2026-04-20T20:12:15Z,2026-04-20T20:21:52.346000Z,577.346,577.346,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1675:0007,1675,6,3,near_sun,2026-04-20T20:13:35Z,2026-04-20T20:23:07.249000Z,572.249,572.249,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1544:0007,1544,6,3,near_sun,2026-04-20T20:14:55Z,2026-04-20T20:24:21.828000Z,566.828,566.828,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1805:0007,1805,6,3,near_sun,2026-04-20T20:16:15Z,2026-04-20T20:25:44.653000Z,569.653,569.653,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1676:0001,1676,6,3,near_sun,2026-04-20T20:17:35Z,2026-04-20T20:27:00.349000Z,565.349,565.349,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,20260420:1545:0001,1545,6,3,near_sun,2026-04-20T20:18:55Z,2026-04-20T20:28:15.088000Z,560.088,560.088,monotonic_minimum_total_absolute_time_residual,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
