radial_residual_arcsec,empirical_cdf
0.06064202764195728,0.05272635476270616
0.06076790863284234,0.05292456711170949
0.060908295796681194,0.05312277946071282
0.06101450500487505,0.053320991809716146
0.0611536114417136,0.053519204158719476
0.06128115333460601,0.053717416507722805
0.061416658307568164,0.05391562885672613
0.06151180956715456,0.05411384120572946
0.061637002931782585,0.054312053554732787
0.06176082614441498,0.054510265903736116
0.06189774377982656,0.054708478252739445
0.06202564130949027,0.054906690601742775
0.0621415220128869,0.055104902950746104
0.06225100619880919,0.05530311529974943
0.062372282235323165,0.055501327648752756
0.062487297461179855,0.055699539997756085
0.0626302211417023,0.055897752346759415
0.06273989389320092,0.056095964695762744
0.06285924478464956,0.056294177044766074
0.06298220603726619,0.0564923893937694
0.06309780868065262,0.05669060174277273
0.06320775313242746,0.056888814091776055
0.06331780823438747,0.057087026440779384
0.0634361000662954,0.057285238789782714
0.06356588532391245,0.05748345113878604
0.06367496262049657,0.05768166348778937
0.06381533636335542,0.0578798758367927
0.06392764129947379,0.05807808818579603
0.0640473431587171,0.058276300534799354
0.06417945975334743,0.05847451288380268
0.06432322784377272,0.05867272523280601
0.06443322932104943,0.05887093758180934
0.06454472037908934,0.05906914993081267
0.06466117388345764,0.059267362279816
0.06476510848130537,0.05946557462881933
0.06487848417203615,0.05966378697782265
0.06500831911378091,0.05986199932682598
0.06512527025742651,0.06006021167582931
0.06524219104423028,0.06025842402483264
0.0653508737415918,0.06045663637383597
0.06547999939091596,0.0606548487228393
0.0655835619649314,0.06085306107184263
0.06569683044077787,0.06105127342084596
0.06580169269345208,0.06124948576984928
0.06594464698962095,0.06144769811885261
0.06607010954802511,0.06164591046785594
0.06618398693368575,0.06184412281685927
0.06630010658766221,0.0620423351658626
0.06641441662153096,0.06224054751486593
0.06654350534720037,0.06243875986386926
0.06667939595314229,0.06263697221287258
0.06680214679658468,0.06283518456187591
0.06690986219871717,0.06303339691087924
0.06701318115272589,0.06323160925988257
0.06714185737843537,0.0634298216088859
0.06725123423835117,0.06362803395788923
0.06738233239964575,0.06382624630689256
0.06749833953450247,0.06402445865589589
0.06760941577644601,0.06422267100489921
0.0677169753066635,0.06442088335390254
0.06782693232257399,0.06461909570290587
0.06794208551663897,0.0648173080519092
0.068064348700693,0.06501552040091252
0.06819008680323056,0.06521373274991585
0.0682966203597119,0.06541194509891918
0.06839765778449991,0.0656101574479225
0.06851253543817228,0.06580836979692584
0.06863476278522249,0.06600658214592917
0.06873782531417681,0.0662047944949325
0.0688495635453457,0.06640300684393582
0.06896267084083708,0.06660121919293915
0.06907670467820914,0.06679943154194248
0.06919734160920359,0.06699764389094581
0.06930252160992004,0.06719585623994914
0.06941119696905675,0.06739406858895247
0.06951424951263141,0.0675922809379558
0.06963495991000503,0.06779049328695912
0.06974654137415506,0.06798870563596245
0.06985486024093016,0.06818691798496578
0.06995842104993825,0.0683851303339691
0.07005765867396266,0.06858334268297243
0.07018333517378761,0.06878155503197576
0.0702877125294466,0.06897976738097909
0.07039516148579841,0.06917797972998242
0.0705033761481525,0.06937619207898575
0.07061465265331236,0.06957440442798908
0.0707471094097002,0.06977261677699241
0.07085940010874835,0.06997082912599574
0.0709893651515379,0.07016904147499907
0.07110353954665379,0.0703672538240024
0.07121821716159504,0.07056546617300573
0.07131598163259936,0.07076367852200904
0.07142225972048433,0.07096189087101237
0.07153978989891872,0.0711601032200157
0.07164618397747906,0.07135831556901903
0.07176069211387028,0.07155652791802236
0.07187657069875557,0.07175474026702569
0.07198484274051306,0.07195295261602902
0.07210614274672687,0.07215116496503235
0.07219708951418098,0.07234937731403568
0.07231536165282508,0.07254758966303901
0.07241602559260986,0.07274580201204234
0.07251982966886113,0.07294401436104567
0.07264056918210615,0.073142226710049
0.0727446431878095,0.07334043905905233
0.0728590554253888,0.07353865140805566
0.07295952243030046,0.07373686375705897
0.07307413210835308,0.0739350761060623
0.0731658316669141,0.07413328845506563
0.07326065775365549,0.07433150080406896
0.073360881055079,0.07452971315307229
0.07347259927111707,0.07472792550207562
0.07358145032729928,0.07492613785107895
0.07368912727166904,0.07512435020008228
0.0737917133100654,0.0753225625490856
0.07390195555669403,0.07552077489808894
0.0740162268727538,0.07571898724709226
0.07412654771056434,0.0759171995960956
0.07422209359050701,0.07611541194509892
0.07431164044122643,0.07631362429410225
0.07440620287669542,0.07651183664310558
0.07451530486003007,0.0767100489921089
0.074622582879408,0.07690826134111223
0.07473188149109036,0.07710647369011556
0.07482711177264714,0.07730468603911889
0.07491817393431671,0.07750289838812222
0.07502398118581319,0.07770111073712554
0.07513700461640421,0.07789932308612887
0.07524098884517609,0.0780975354351322
0.07535229382933166,0.07829574778413553
0.07545156852055263,0.07849396013313886
