night,field_id,cycle_id,repeat,mode,pair_id,match_status,planned_start_utc,actual_start_utc,planned_elapsed_from_repeat1_min,actual_elapsed_from_matched_repeat1_min,planned_interval_from_previous_repeat_min,actual_interval_from_previous_available_repeat_min,actual_repeat1_anchor_available,input_manifest_hash
20260420,1800,6,3,near_sun,20260420:1800:0002,matched,2026-04-20T20:01:35Z,2026-04-20T20:29:52.785000Z,37.333333333333336,,18.666666666666668,18.133983333333333,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,6,1,near_sun,20260420:1801:plan:0006,planned_not_acquired,2026-04-20T19:25:35Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,6,2,near_sun,20260420:1801:0006,matched,2026-04-20T19:44:15Z,2026-04-20T19:40:19.518000Z,18.666666666666668,,18.666666666666668,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1801,6,3,near_sun,20260420:1801:0007,matched,2026-04-20T20:02:55Z,2026-04-20T20:12:58.023000Z,37.333333333333336,,18.666666666666668,32.64175,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,6,1,near_sun,20260420:1672:plan:0006,planned_not_acquired,2026-04-20T19:26:55Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,6,2,near_sun,20260420:1672:0006,matched,2026-04-20T19:45:35Z,2026-04-20T19:43:13.082000Z,18.666666666666668,,18.666666666666668,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1672,6,3,near_sun,20260420:1672:0007,matched,2026-04-20T20:04:15Z,2026-04-20T20:14:13.322000Z,37.333333333333336,,18.666666666666668,31.004,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,6,1,near_sun,20260420:1802:0005,matched,2026-04-20T19:28:15Z,2026-04-20T19:16:07.343000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,6,2,near_sun,20260420:1802:0006,matched,2026-04-20T19:46:55Z,2026-04-20T19:47:26.182000Z,18.666666666666668,31.313983333333333,18.666666666666668,31.313983333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1802,6,3,near_sun,20260420:1802:0007,matched,2026-04-20T20:05:35Z,2026-04-20T20:15:32.125000Z,37.333333333333336,59.41303333333334,18.666666666666668,28.09905,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,6,1,near_sun,20260420:1673:0005,matched,2026-04-20T19:29:35Z,2026-04-20T19:18:58.003000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,6,2,near_sun,20260420:1673:0006,matched,2026-04-20T19:48:15Z,2026-04-20T19:50:17.161000Z,18.666666666666668,31.3193,18.666666666666668,31.3193,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1673,6,3,near_sun,20260420:1673:0007,matched,2026-04-20T20:06:55Z,2026-04-20T20:16:47.012000Z,37.333333333333336,57.81681666666667,18.666666666666668,26.49751666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,6,1,near_sun,20260420:1803:0005,matched,2026-04-20T19:30:55Z,2026-04-20T19:23:09.938000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,6,2,near_sun,20260420:1803:0006,matched,2026-04-20T19:49:35Z,2026-04-20T19:54:28.007000Z,18.666666666666668,31.30115,18.666666666666668,31.30115,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1803,6,3,near_sun,20260420:1803:0007,matched,2026-04-20T20:08:15Z,2026-04-20T20:18:03.640000Z,37.333333333333336,54.89503333333334,18.666666666666668,23.593883333333334,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,6,1,near_sun,20260420:1674:0005,matched,2026-04-20T19:32:15Z,2026-04-20T19:26:00.987000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,6,2,near_sun,20260420:1674:0006,matched,2026-04-20T19:50:55Z,2026-04-20T19:57:21.649000Z,18.666666666666668,31.344366666666666,18.666666666666668,31.344366666666666,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1674,6,3,near_sun,20260420:1674:0007,matched,2026-04-20T20:09:35Z,2026-04-20T20:19:18.125000Z,37.333333333333336,53.28563333333333,18.666666666666668,21.941266666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,6,1,near_sun,20260420:1543:0005,matched,2026-04-20T19:33:35Z,2026-04-20T19:27:16.207000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,6,2,near_sun,20260420:1543:0006,matched,2026-04-20T19:52:15Z,2026-04-20T19:58:37.497000Z,18.666666666666668,31.354833333333332,18.666666666666668,31.354833333333332,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1543,6,3,near_sun,20260420:1543:0007,matched,2026-04-20T20:10:55Z,2026-04-20T20:20:31.816000Z,37.333333333333336,53.260149999999996,18.666666666666668,21.905316666666668,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,6,1,near_sun,20260420:1804:0005,matched,2026-04-20T19:34:55Z,2026-04-20T19:30:12.731000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,6,2,near_sun,20260420:1804:0006,matched,2026-04-20T19:53:35Z,2026-04-20T20:01:33.940000Z,18.666666666666668,31.353483333333333,18.666666666666668,31.353483333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1804,6,3,near_sun,20260420:1804:0007,matched,2026-04-20T20:12:15Z,2026-04-20T20:21:52.346000Z,37.333333333333336,51.66025,18.666666666666668,20.306766666666665,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,6,1,near_sun,20260420:1675:0005,matched,2026-04-20T19:36:15Z,2026-04-20T19:33:04.160000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,6,2,near_sun,20260420:1675:0006,matched,2026-04-20T19:54:55Z,2026-04-20T20:04:26.638000Z,18.666666666666668,31.374633333333335,18.666666666666668,31.374633333333335,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1675,6,3,near_sun,20260420:1675:0007,matched,2026-04-20T20:13:35Z,2026-04-20T20:23:07.249000Z,37.333333333333336,50.05148333333333,18.666666666666668,18.67685,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,6,1,near_sun,20260420:1544:0005,matched,2026-04-20T19:37:35Z,2026-04-20T19:34:19.122000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,6,2,near_sun,20260420:1544:0006,matched,2026-04-20T19:56:15Z,2026-04-20T20:05:41.120000Z,18.666666666666668,31.366633333333333,18.666666666666668,31.366633333333333,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1544,6,3,near_sun,20260420:1544:0007,matched,2026-04-20T20:14:55Z,2026-04-20T20:24:21.828000Z,37.333333333333336,50.045100000000005,18.666666666666668,18.67846666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,6,1,near_sun,20260420:1805:0005,matched,2026-04-20T19:38:55Z,2026-04-20T19:37:15.206000Z,0.0,0.0,,,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,6,2,near_sun,20260420:1805:0006,matched,2026-04-20T19:57:35Z,2026-04-20T20:08:37.647000Z,18.666666666666668,31.374016666666666,18.666666666666668,31.374016666666666,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1805,6,3,near_sun,20260420:1805:0007,matched,2026-04-20T20:16:15Z,2026-04-20T20:25:44.653000Z,37.333333333333336,48.49078333333333,18.666666666666668,17.116766666666667,True,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1676,6,1,near_sun,20260420:1676:plan:0000,planned_not_acquired,2026-04-20T19:40:15Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1676,6,2,near_sun,20260420:1676:plan:0001,planned_not_acquired,2026-04-20T19:58:55Z,,18.666666666666668,,18.666666666666668,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1676,6,3,near_sun,20260420:1676:0001,matched,2026-04-20T20:17:35Z,2026-04-20T20:27:00.349000Z,37.333333333333336,,18.666666666666668,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1545,6,1,near_sun,20260420:1545:plan:0000,planned_not_acquired,2026-04-20T19:41:35Z,,0.0,,,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1545,6,2,near_sun,20260420:1545:plan:0001,planned_not_acquired,2026-04-20T20:00:15Z,,18.666666666666668,,18.666666666666668,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
20260420,1545,6,3,near_sun,20260420:1545:0001,matched,2026-04-20T20:18:55Z,2026-04-20T20:28:15.088000Z,37.333333333333336,,18.666666666666668,,False,dbb46a8e7c9ac8b676de38304feef9c2622d52b25c200fe3ca598e1949fb0263
