field_id,exposure_n,night_n,first_night,last_night,open_shutter_s,center_ra_deg,center_dec_deg,nominal_pixel_n_nside512
0965,27,11,20251122,20260208,810.0,106.91798685944595,22.740405066668213,741
0984,27,10,20251229,20260430,810.0,158.19006296395034,9.377314592468863,774
1119,27,9,20251229,20260430,810.0,158.1174153022932,12.284444812219121,765
1221,27,10,20251217,20260127,810.0,65.75533825175154,27.205935076650412,759
1466,27,8,20251115,20260620,810.0,1.8519302329977048,12.706040988467068,775
1498,27,12,20251120,20260223,810.0,94.6382403998454,34.287009506125415,772
1534,27,11,20260208,20260530,810.0,195.19537426111924,5.346412755250397,755
1535,27,12,20260216,20260503,810.0,197.66708049529123,4.307914565937133,775
1602,27,10,20251115,20260120,810.0,9.733622075685677,18.98450725264051,758
1626,27,8,20251115,20260127,810.0,80.86698953354156,36.786533245438505,763
1640,27,8,20251201,20260222,810.0,126.70360343205742,33.16239950060329,735
1729,27,5,20251203,20260117,810.0,359.72500116147296,17.648540750202837,740
1738,27,9,20251115,20260117,810.0,23.59947052155,27.34432520661932,759
0027,26,10,20251213,20260220,780.0,74.12840816550553,4.009684807347578,756
0276,26,12,20251206,20260122,780.0,47.92878478574126,4.173470819383647,755
0318,26,10,20260102,20260316,780.0,158.34723858016017,-5.100564979018168,772
0399,26,10,20251123,20260201,780.0,25.24454307197562,-0.7743952565967039,755
0447,26,11,20260102,20260411,780.0,151.70756427391112,0.40396136589117587,755
0531,26,11,20251119,20260201,780.0,22.863401453339193,1.1599653210163143,755
0535,26,12,20251128,20260127,780.0,32.87438770264244,4.949713378032113,792
0681,26,9,20251217,20260220,780.0,64.77962915734317,16.201873633465336,757
0684,26,12,20251221,20260202,780.0,73.06757949786426,17.352806953449768,777
0685,26,9,20260106,20260222,780.0,75.8536795841877,17.638717735162707,740
0690,26,10,20260111,20260330,780.0,89.88770842761909,18.30022323469582,777
0799,26,8,20251119,20260127,780.0,20.707058909308405,6.060965950996935,772
0803,26,12,20251128,20260131,780.0,30.786924876552373,9.890057752416912,755
0805,26,11,20251121,20260131,780.0,35.918463671307165,11.667093927408578,758
0819,26,8,20251223,20260222,780.0,73.90838588397826,20.135791121592653,778
0850,26,10,20260105,20260430,780.0,158.58005582080736,6.344082029752799,756
0958,26,10,20260110,20260330,780.0,86.57236689282809,23.612728388682516,760
0990,26,12,20260102,20260528,780.0,173.09348658051746,3.213863709058913,772
1074,26,12,20251119,20260127,780.0,31.50886253468746,15.834394760416627,777
1094,26,10,20251119,20260330,780.0,88.11396096282314,26.313907974475374,759
1201,26,11,20251121,20260120,780.0,11.414038414409202,10.943690412787866,775
1279,26,7,20260331,20260715,780.0,223.44451309200608,-10.79153564842218,755
1351,26,9,20251213,20260120,780.0,52.268392183134324,27.41874963941008,759
1467,26,9,20251115,20260126,780.0,4.3628030963542495,13.786936537986584,757
1468,26,8,20251115,20260120,780.0,6.886956983743017,14.864213802664171,757
1540,26,9,20260215,20260601,780.0,210.09358489305288,-0.6334313376320279,756
1679,26,7,20260401,20260715,780.0,229.5093581704599,-4.174988590111142,755
0014,25,8,20251207,20260201,750.0,40.31168733780393,-3.7954214996948363,755
0146,25,10,20251206,20260122,750.0,50.47459428146977,2.1051154638005283,772
0159,25,8,20260107,20260308,750.0,84.88731044974672,7.507288670183133,772
0270,25,10,20251207,20260201,750.0,32.67985238966865,-0.8094757073693172,756
0448,25,11,20260102,20260430,750.0,154.20094208260875,-0.5590238260265025,756
0722,25,11,20260102,20260507,750.0,174.07477401489376,-3.0350573901241735,755
0820,25,8,20260106,20260222,750.0,76.74287298838495,20.405320328647942,759
0931,25,8,20251119,20260123,750.0,13.454348889459967,5.988816974204892,773
1197,25,7,20251120,20260620,750.0,1.4812869216526667,6.7037886348220805,755
1402,25,11,20260202,20260503,750.0,196.4730386526694,1.906716738984597,756
1508,25,10,20251128,20260222,750.0,126.09988886586119,30.533345063506307,775
1509,25,10,20251201,20260306,750.0,129.09663576924387,29.872830231718478,757
1641,25,12,20251201,20260310,750.0,129.78057669575372,32.48547072578827,756
1665,25,13,20260211,20260530,750.0,194.29302351799183,8.640160355370144,755
1667,25,12,20260216,20260530,750.0,199.25537832573352,6.546236424503464,775
1671,25,8,20260218,20260601,750.0,209.20911645008871,2.56122141889769,772
1797,25,12,20260216,20260530,750.0,201.24440134734564,8.620982674107696,755
0030,24,9,20260106,20260308,720.0,82.13867547414134,4.700692584594044,755
0056,24,4,20260104,20260311,720.0,150.12537618067785,-7.5885305885201015,775
0137,24,9,20251123,20260201,720.0,27.668349739097337,-5.571228140145093,755
0141,24,9,20251207,20260201,720.0,37.71310297794477,-1.8559543417753261,755
0267,24,9,20251123,20260201,720.0,25.18570368548627,-3.673851350744793,772
0577,24,7,20251230,20260312,720.0,145.29526600180057,5.593460177490479,755
0668,24,11,20251128,20260127,720.0,30.537642846672,6.952649589453548,755
0671,24,9,20251121,20260115,720.0,38.187561290134575,9.59414493715011,755
0807,24,9,20251121,20260123,720.0,41.12107707326388,13.331594349665542,757
0930,24,8,20251119,20260123,720.0,10.980870908025445,4.949956541297407,772
0938,24,11,20251119,20260131,720.0,31.108494955352622,12.850008928512201,775
0989,24,9,20260101,20260528,720.0,170.6312286245374,4.2663012258244555,772
1095,24,10,20251119,20260330,720.0,91.09564998989356,26.321262686675823,759
1121,24,10,20251230,20260403,720.0,163.16956134074582,10.27628460226409,755
1135,24,9,20260202,20260503,720.0,197.73157898997113,-4.4031621598613455,755
1200,24,9,20251121,20260115,720.0,8.915869621413025,9.892500185809402,755
1220,24,10,20251217,20260127,720.0,62.80199177452525,26.742392533239226,759
1355,24,9,20251217,20260127,720.0,64.16864336728504,29.68003514423456,758
1405,24,10,20260213,20260530,720.0,203.90102595816842,-1.1161953811336545,774
1536,24,11,20260216,20260530,720.0,200.14137563749972,3.283595638117902,773
1611,24,8,20251207,20260120,720.0,34.083030635462094,28.06050552462898,757
1732,24,9,20251115,20260120,720.0,7.462064974771635,20.961436086560557,778
1831,24,4,20260503,20260620,720.0,290.16885514775646,-5.72497734185675,756
0057,23,8,20260102,20260311,690.0,152.63535216930384,-8.572744101226595,756
0184,23,8,20260102,20260311,690.0,150.35233950284422,-4.806804569375436,773
0532,23,9,20251123,20260201,690.0,25.35093293257772,2.139277104457562,756
0536,23,10,20251129,20260122,690.0,35.40616818110937,5.837706351636104,773
0581,23,11,20260102,20260430,690.0,155.33947116114356,1.8682054979189087,772
0662,23,7,20251119,20260127,690.0,15.576069959491555,1.075818538268172,755
0666,23,8,20251128,20260127,690.0,25.507973416066868,5.068849407875289,755
0672,23,8,20251121,20260102,690.0,40.769136212025835,10.417900358746788,776
0720,23,7,20260122,20260403,690.0,169.1604947110899,-0.9234791368187824,756
0797,23,7,20251119,20260127,690.0,15.739444446061423,4.040308391092488,774
0798,23,7,20251119,20260127,690.0,18.218357967959317,5.057846737851783,756
0855,23,9,20260102,20260507,690.0,170.95411550255713,1.2195938765452496,755
0937,23,10,20251119,20260127,690.0,28.540411885941307,11.927843758636438,775
0985,23,11,20251230,20260430,690.0,160.700775068353,8.381861133310606,755
1066,23,8,20251121,20260123,690.0,11.182651126300353,7.940425098113858,755
1096,23,11,20251119,20260222,690.0,94.07636010807215,26.273250804501373,759
1281,23,7,20260401,20260715,690.0,228.68673337405113,-12.273549592269186,757
1342,23,9,20251119,20260127,690.0,27.2137565409617,20.02308655207091,759
1499,23,10,20251120,20260223,690.0,97.86768335794649,34.16914130218681,769
1507,23,10,20251125,20260222,690.0,123.07026947301296,31.147853082407305,775
1699,23,3,20260503,20260611,690.0,283.01208132824956,-9.25877566426747,775
1793,23,13,20260126,20260530,690.0,191.25619583101405,12.868648551328791,757
1829,23,3,20260503,20260620,690.0,284.8356048863264,-6.39076455956982,755
0011,22,7,20251221,20260201,660.0,32.73255691827457,-6.496201265426247,755
0053,22,8,20251205,20260311,660.0,142.5668416305894,-4.790321592962599,772
0136,22,7,20251123,20260127,660.0,25.17189769013092,-6.560689104934737,755
0139,22,9,20251205,20260201,660.0,32.67656377587443,-3.6613254458756836,772
0147,22,9,20251207,20260202,660.0,53.06044271498478,2.788847061598515,773
0183,22,8,20251205,20260311,660.0,147.84618998019383,-3.858536582632402,755
0277,22,10,20251207,20260122,660.0,50.51243116503336,4.886440494731752,772
0317,22,8,20260102,20260316,660.0,155.86283261916222,-4.094729469743147,755
0397,22,7,20251119,20260127,660.0,20.28276916104048,-2.7675173043490506,772
0584,22,6,20260109,20260217,660.0,162.7746480159933,-1.136671411320413,755
0586,22,7,20260109,20260403,660.0,167.7050872168422,-3.211599383775889,774
0588,22,9,20260102,20260507,660.0,172.62894710016224,-5.325804944662051,772
0663,22,8,20251119,20260127,660.0,18.04643971750523,2.097424526791139,772
0664,22,8,20251119,20260127,660.0,20.52427442745621,3.104754270859893,756
0686,22,9,20260107,20260330,660.0,78.64901026070262,17.874224539771078,759
0824,22,9,20260111,20260330,660.0,88.15647641428276,20.96415704028295,778
0856,22,10,20260102,20260528,660.0,173.4105393157812,0.16536030182165365,755
0857,22,11,20260102,20260507,660.0,175.86458466832167,-0.89410673347922,774
0954,22,9,20251119,20260222,660.0,74.95587764519809,22.930671522480644,760
0998,22,8,20260129,20260530,660.0,192.75591723559938,-5.23938909374166,773
1207,22,9,20251119,20260127,660.0,26.729869804723347,16.984111933174336,758
1415,22,6,20260401,20260715,660.0,229.35454559500786,-9.67947550487492,755
1546,22,7,20260410,20260715,660.0,225.31594148690206,-5.760979241767406,772
1828,22,3,20260503,20260611,660.0,282.15819876288174,-6.649133968704184,755
0012,21,8,20251221,20260201,630.0,35.25210111891177,-5.566843261542277,755
0015,21,7,20251129,20260122,630.0,42.853578092528224,-2.9569899428607425,755
0024,21,9,20251213,20260220,630.0,66.17876315138658,2.8686806720969034,771
0025,21,9,20251213,20260220,630.0,68.82041765130082,3.2976043584274777,772
0138,21,8,20251221,20260201,630.0,30.16948093830329,-4.604142787629195,755
0149,21,9,20251213,20260218,630.0,58.267235002582936,4.034968857504795,774
0186,21,8,20260102,20260316,630.0,155.34888336891302,-6.773086949042056,756
0268,21,8,20251221,20260201,630.0,27.676764396555917,-2.6963585026233265,773
0313,21,8,20251205,20260312,630.0,145.86531346527707,-0.28412617236607257,755
0450,21,8,20260102,20260316,630.0,159.166311074826,-2.544426241206008,774
0589,21,9,20260122,20260507,630.0,175.09256550540567,-6.392760737199113,755
0670,21,9,20251129,20260131,630.0,35.62228657236078,8.74075627587959,755
0716,21,10,20260105,20260430,630.0,159.2842138608813,3.1807762204909085,756
0723,21,9,20260122,20260507,630.0,176.53163375716488,-4.098907036974206,755
0792,21,7,20251121,20260102,630.0,3.438055785926332,-1.195399220929468,774
0795,21,7,20251127,20260123,630.0,10.804995932471376,1.9697855701172806,771
0802,21,8,20251128,20260127,630.0,28.245684680873854,8.96421830884474,756
0804,21,10,20251128,20260131,630.0,33.344202479258634,10.791669175779017,755
0926,21,6,20251121,20260102,630.0,1.1466439496363114,0.7268289365858506,755
0932,21,9,20251119,20260123,630.0,15.937026298647046,7.016980965899114,756
0936,21,8,20251119,20260127,630.0,25.989782139665568,10.982994585429545,767
1062,21,5,20251127,20260620,630.0,1.3110351049133337,3.7134352003994886,755
1072,21,10,20251119,20260127,630.0,26.3244508643094,13.971572673785618,757
1073,21,8,20251119,20260127,630.0,28.906565615849438,14.914620610650962,773
1128,21,8,20260109,20260529,630.0,180.5040220028938,2.927329875174589,773
1260,21,9,20260106,20260507,630.0,175.9754436843075,7.803302928077337,772
1333,21,6,20251115,20251229,630.0,4.1478023490443485,10.773056556949081,775
1403,21,10,20260202,20260503,630.0,198.94305524331057,0.8833903188185065,755
1475,21,7,20251119,20260117,630.0,25.087645799311122,22.121885860285108,741
1598,21,5,20251203,20260117,630.0,359.5323963038224,14.630003778801674,757
1736,21,8,20251120,20260126,630.0,18.101154202337067,25.275340314464735,752
1822,21,3,20260528,20260611,630.0,266.01641474904267,-7.1213867786049985,772
1832,21,3,20260503,20260620,630.0,292.8227749363562,-5.3192906886596765,772
0023,20,9,20251213,20260218,600.0,63.546276450022965,2.3925605449499856,774
0026,20,10,20251213,20260220,600.0,71.47056370922182,3.6782602064978684,772
0389,20,6,20251119,20260101,600.0,2.4205805634540303,-13.319414641061934,770
0582,20,9,20260102,20260318,600.0,157.82507394875128,0.8834831340512553,755
0667,20,7,20251128,20260123,600.0,28.016461125690974,6.0217507277023445,755
0721,20,8,20260102,20260507,600.0,171.61828560676952,-1.9759319585808324,773
0793,20,7,20251121,20260119,600.0,5.89124362760704,-0.1350113351300865,755
0801,20,5,20251128,20260123,600.0,25.719420163716208,8.016113826439678,755
0928,20,5,20251127,20260119,600.0,6.05511275897364,2.8480152601626876,773
0929,20,7,20251127,20260123,600.0,8.515001187301012,3.902368734506056,772
1065,20,7,20251127,20260123,600.0,8.70369457004207,6.892134257695793,793
1144,20,4,20260215,20260428,600.0,220.58196445051897,-12.723050543279266,757
1269,20,9,20260202,20260503,600.0,198.1397600048601,-1.67879345656277,773
1413,20,7,20260331,20260715,600.0,224.15201840978727,-8.207726904755022,755
1639,20,9,20251125,20260222,600.0,123.58932510576825,33.79195005309431,753
1689,20,3,20260403,20260620,600.0,255.9444705345189,-9.15903915783301,792
1730,20,7,20251115,20260620,600.0,2.2854759034133014,18.755572903888666,740
1809,20,6,20260401,20260601,600.0,231.57937224514018,-1.9635422263036306,772
1810,20,6,20260401,20260507,600.0,234.1693477072313,-2.631998734732092,773
1811,20,4,20260429,20260611,600.0,236.7708347355151,-3.259782620993105,755
1812,20,4,20260429,20260611,600.0,239.38371887295057,-3.8454177543771078,755
1818,20,3,20260403,20260620,600.0,255.27608336811696,-6.401714096287919,756
0009,19,7,20251123,20260127,570.0,27.708378334782715,-8.432903339069526,755
0055,19,7,20251205,20260311,570.0,147.61145109165528,-6.628797457710987,755
0315,19,8,20260102,20260316,570.0,150.87859126896765,-2.1430926873186054,755
0316,19,8,20260102,20260316,570.0,153.37373214252375,-3.1082701057813913,755
0583,19,5,20260109,20260318,570.0,160.30299893969857,-0.11878302367802236,755
0794,19,7,20251121,20260119,570.0,8.346339285797857,0.9206984854283736,755
0800,19,6,20251128,20260127,570.0,23.206964997170193,7.0477085940268065,792
0854,19,7,20260101,20260403,570.0,168.49366801297563,2.266647709478118,771
0935,19,8,20251127,20260126,570.0,23.4554372038248,10.017477054385676,775
0991,19,10,20260102,20260528,570.0,175.55084299236194,2.1559358818121908,755
1133,19,6,20260202,20260530,570.0,192.78704008806278,-2.349692683936496,773
1198,19,7,20251120,20260115,570.0,3.9512307532776467,7.770537816826234,775
1199,19,7,20251121,20260115,570.0,6.4288439826079316,8.834109404083405,775
1270,19,8,20260202,20260406,570.0,200.6172793060486,-2.6864517293341947,772
1273,19,6,20260308,20260504,570.0,208.10677364449438,-5.603955257605269,755
1400,19,10,20260202,20260530,570.0,191.54343653517927,3.9907897693800014,772
1414,19,7,20260401,20260715,570.0,226.74550571997503,-8.961360580499472,775
1548,19,5,20260401,20260506,570.0,230.4940816490199,-7.212377991722787,756
1558,19,3,20260403,20260620,570.0,257.1750179763635,-11.96118478523676,758
1607,19,7,20251120,20260126,570.0,22.964017318832592,24.221301369539944,760
1664,19,11,20260208,20260530,570.0,191.80988575975124,9.705648043730392,756
1690,19,3,20260403,20260620,570.0,258.64164999479317,-9.399675452442096,755
1737,19,7,20251120,20260126,570.0,20.833608095662346,26.319279482422303,759
1817,19,4,20260403,20260620,570.0,252.60509444329838,-6.09529798634272,755
1819,19,3,20260403,20260620,570.0,257.9538571936541,-6.658142475898592,775
1820,19,3,20260403,20260620,570.0,260.63730548325674,-6.863906554451197,755
1826,19,3,20260529,20260611,570.0,276.78734217264036,-7.013415427242408,756
0002,18,5,20251123,20260101,540.0,10.125921086735397,-15.826576312032476,758
0020,18,9,20251207,20260202,540.0,55.70866016556716,0.6932054168514242,755
0129,18,5,20251123,20260101,540.0,7.699583042997303,-13.950263531386481,757
0131,18,6,20251121,20260101,540.0,12.708043810062296,-11.775996829806417,755
0185,18,7,20260102,20260315,540.0,152.85280551489615,-5.778953992569968,772
0258,18,5,20251123,20260101,540.0,6.230729213542694,-14.590940701781266,758
0261,18,6,20251121,20260101,540.0,10.298222373496609,-9.89500628327369,775
0391,18,5,20251121,20260101,540.0,5.455279432820707,-9.0733833352432,776
0393,18,6,20251121,20260101,540.0,10.400978978275566,-6.932568052000998,756
0449,18,7,20260102,20260316,540.0,156.6867511849152,-1.5424548597671122,755
0519,18,6,20251119,20251205,540.0,354.35741674636125,-13.873934403704599,758
0523,18,6,20251121,20260101,540.0,3.128761141672381,-7.163062409008973,755
0524,18,6,20251121,20260101,540.0,5.594182424750481,-6.093276463897658,755
0527,18,6,20251121,20260123,540.0,12.979702465677748,-2.9187535323316856,772
0528,18,6,20251119,20260123,540.0,15.443570775374587,-1.8787018543814453,773
0656,18,5,20251121,20251230,540.0,2.0239919378920925,-7.642761954464335,791
0660,18,6,20251121,20260123,540.0,10.651696505281752,-1.002479436875146,755
0790,18,3,20251121,20251230,540.0,0.4375754905750136,-5.412437856641675,775
0796,18,6,20251119,20260127,540.0,13.268836251726993,3.010304616140627,771
0927,18,4,20251127,20260102,540.0,3.5995514202217422,1.7888516902434861,774
0939,18,10,20251121,20260131,540.0,33.69508957049638,13.747471787199233,757
1063,18,4,20251127,20260102,540.0,3.7695739526168213,4.776664182502441,756
1064,18,4,20251127,20260102,540.0,6.233228705999008,5.836887176251873,774
1196,18,4,20251120,20260104,540.0,359.01726608832945,5.635850294684624,772
1559,18,3,20260403,20260620,540.0,259.899296153182,-12.176395714026688,776
0019,17,6,20251207,20260121,510.0,53.116998063729646,0.040921752435163564,756
0022,17,8,20251213,20260202,510.0,60.92350814331192,1.870416304816935,772
0054,17,6,20251205,20260311,510.0,145.0923180921324,-5.695438797259988,773
0259,17,6,20251119,20260101,510.0,5.319112505310238,-12.057469965629782,754
0266,17,6,20251123,20260127,510.0,22.699926937547197,-4.671519893031475,755
0319,17,6,20260104,20260316,510.0,160.82839009380683,-6.123855727736488,755
0390,17,6,20251119,20260101,510.0,4.922819677765264,-12.230036564927913,775
0392,17,6,20251121,20260101,510.0,7.929956977670448,-7.999756834171221,756
0394,17,6,20251121,20260119,510.0,12.870099393548877,-5.8737936435311795,756
0395,17,7,20251121,20260119,510.0,15.33902011861681,-4.825395921289313,756
0651,17,6,20251119,20251205,510.0,349.56930789109856,-12.982881617399045,775
0717,17,7,20260102,20260318,510.0,161.76313903833164,2.1744224704340196,772
0785,17,6,20251119,20251205,510.0,348.04414149223004,-10.711881244467378,775
0786,17,6,20251119,20251205,510.0,350.5416098814312,-9.663226857265062,755
0849,17,7,20260105,20260430,510.0,156.07624811223135,7.325972945452399,755
1139,17,6,20260217,20260504,510.0,207.74134511621946,-8.32601418246898,772
1208,17,8,20251119,20260127,510.0,29.351267950358164,17.926723954542116,758
1267,17,8,20260202,20260530,510.0,193.20475284908167,0.37766287124323483,772
1416,17,5,20260401,20260506,510.0,231.97926039548489,-10.360365340940437,755
1435,17,3,20260503,20260611,510.0,283.87217767969906,-14.552981873956796,757
1449,17,5,20251119,20251204,510.0,321.0967531400334,-6.567233003853779,755
1533,17,9,20260208,20260530,510.0,192.72466538600833,6.397147505118991,755
1568,17,3,20260503,20260611,510.0,284.48851593271564,-11.805286637882379,758
1681,17,5,20260401,20260506,510.0,234.702068252024,-5.5183810293294435,755
1700,17,3,20260503,20260620,510.0,285.7049711258277,-8.987625767708401,755
1821,17,3,20260528,20260611,510.0,263.32524086345893,-7.0184591424949145,775
0021,16,7,20251209,20260202,480.0,58.310876124814904,1.303513890923518,756
0255,16,3,20251119,20251217,480.0,358.62366636517123,-17.900442198635222,777
0396,16,6,20251119,20260119,480.0,17.809384211477237,-3.7893244528493466,755
0451,16,5,20260109,20260217,480.0,161.64102903222258,-3.563021838148593,755
0452,16,5,20260109,20260217,480.0,164.1123931207458,-4.596315155933019,755
0585,16,5,20260109,20260217,480.0,165.24149682287953,-2.168254664380032,774
0652,16,6,20251119,20251205,480.0,352.0820033529965,-11.92369646209346,775
0863,16,7,20260129,20260426,480.0,190.63320610939533,-7.251546226255734,775
0995,16,5,20260129,20260529,480.0,185.36476270208308,-2.0916430421271945,774
1266,16,8,20260129,20260530,480.0,190.74422002983547,1.4225884415887984,772
1274,16,5,20260308,20260601,480.0,210.62647121289672,-6.534872159870643,756
1280,16,6,20260410,20260715,480.0,226.05698508765602,-11.550134577631239,775
1330,16,5,20251120,20251231,480.0,356.70975143344634,7.553166486778846,755
1401,16,9,20260202,20260530,480.0,194.00702154022386,2.9431619736596297,772
1458,16,6,20251122,20260103,480.0,343.6267186167538,1.9466737644136751,772
1459,16,6,20251122,20260103,480.0,346.0921396770697,2.9833889767871433,771
1560,16,2,20260403,20260528,480.0,262.62920513951804,-12.34087851702311,758
1567,16,3,20260503,20260611,480.0,281.7684858708063,-12.051139650113734,758
1688,16,3,20260403,20260620,480.0,253.25433390750504,-8.868528268011646,756
1691,16,2,20260403,20260528,480.0,261.3446354590403,-9.58978495791635,755
1698,16,3,20260503,20260611,480.0,280.3125970996201,-9.479787337686734,755
0004,15,5,20251121,20260101,450.0,15.168826252820422,-13.639654254415813,758
0005,15,4,20251123,20260101,450.0,17.680792446469187,-12.56447072762335,758
0008,15,5,20251123,20260122,450.0,25.20114010577964,-9.436443086184658,755
0132,15,5,20251121,20260101,450.0,15.20377157778101,-10.703741810350238,775
0257,15,4,20251123,20251205,450.0,3.707943818407963,-15.691669323724913,767
0260,15,5,20251123,20260101,450.0,7.8117720643973785,-10.97301407351112,758
0262,15,5,20251121,20260101,450.0,12.780315024192493,-8.82546103274064,755
0385,15,3,20251119,20251205,450.0,352.2877850867178,-17.676014380332507,777
0387,15,4,20251119,20251205,450.0,357.3829776697436,-15.502133584361282,757
0454,15,5,20260129,20260217,450.0,169.0513746703081,-6.699235182139663,756
0516,15,4,20251124,20251205,450.0,346.7273778479954,-17.070905753438566,758
0517,15,5,20251119,20251205,450.0,349.28770212982334,-16.013477398593842,758
0518,15,5,20251119,20251205,450.0,351.8304165250755,-14.947103005487447,757
0520,15,5,20251119,20251205,450.0,356.87060965928924,-12.796092692538597,758
0522,15,5,20251119,20260101,450.0,1.8631921925504162,-10.634733123953946,775
0526,15,5,20251121,20260119,450.0,10.517948480279037,-3.9691640286733882,772
0587,15,6,20260102,20260217,450.0,170.16701988686754,-4.264765450124537,773
0649,15,5,20251119,20251205,450.0,344.49874714353126,-15.073526271830287,775
0650,15,5,20251119,20251205,450.0,347.04214305551966,-14.033525648460568,757
0653,15,5,20251119,20251205,450.0,354.5820164813417,-10.858047836612212,756
0657,15,3,20251121,20251230,450.0,3.2820986719467364,-4.178548856511165,755
0658,15,5,20251121,20260102,450.0,5.738568705592457,-3.1146344906754155,756
0659,15,5,20251121,20260119,450.0,8.194542578143006,-2.0552956113692566,755
0661,15,4,20251205,20260123,450.0,13.111672326749133,0.04187162263125169,755
0715,15,7,20260109,20260430,450.0,156.79629550732218,4.17076307758357,775
0729,15,6,20260213,20260426,450.0,191.37681743465143,-10.471071536206287,756
0787,15,6,20251124,20251205,450.0,353.02796424741746,-8.60694667206405,755
0993,15,6,20260109,20260529,450.0,180.45753486089103,0.031421486988348075,755
1145,15,2,20260331,20260428,450.0,223.2031160362839,-13.515460857606834,757
1282,15,4,20260401,20260428,450.0,231.33386785742366,-12.960019477680143,758
1419,15,4,20260429,20260611,450.0,239.94625333410792,-12.163434067945952,775
1420,15,4,20260429,20260611,450.0,242.63164217717303,-12.679503382370992,775
1426,15,3,20260403,20260620,450.0,258.99944650866394,-14.793967996463143,757
1532,15,8,20260208,20260530,450.0,190.2532961643309,7.458163697863194,756
1550,15,3,20260401,20260506,450.0,235.72864434205962,-8.51202415966695,775
1551,15,3,20260429,20260611,450.0,238.36688150445707,-9.100984577014318,775
1552,15,4,20260429,20260611,450.0,241.01866840556153,-9.647391927745062,756
1562,15,2,20260528,20260529,450.0,268.09998417000935,-12.51594612771669,769
1591,15,5,20251122,20260103,450.0,343.83842959230003,4.936541966005711,772
1682,15,3,20260429,20260611,450.0,237.3175061532697,-6.129878152718824,755
1683,15,4,20260429,20260611,450.0,239.9454253136398,-6.699256136434789,775
1684,15,4,20260429,20260611,450.0,242.58545804977607,-7.225117340306397,775
1693,15,2,20260528,20260529,450.0,266.76271181905247,-9.816483950489559,775
1728,15,3,20251203,20260105,450.0,357.1801073366561,16.54174508590968,740
1813,15,4,20260429,20260611,450.0,242.00774010561526,-4.387501900991442,755
0007,14,5,20251123,20260122,420.0,22.6952054567013,-10.460864146671337,775
0130,14,5,20251123,20260101,420.0,10.207285397975534,-12.858850750344592,776
0134,14,5,20251123,20260122,420.0,20.187407491517543,-8.599067603153532,756
0135,14,5,20251123,20260122,420.0,22.678744503180596,-7.570613010258343,792
0265,14,5,20251123,20260122,420.0,20.21803296114943,-5.687450843292938,792
0322,14,5,20260129,20260219,420.0,168.26800116537635,-9.279023617186244,755
0525,14,5,20251121,20260101,420.0,8.056670142626265,-5.027989276899413,773
0865,14,6,20260202,20260530,420.0,195.6133825109594,-9.323748442467105,755
0992,14,7,20260109,20260507,420.0,178.00496532603452,1.0944716875446894,755
1132,14,6,20260129,20260530,420.0,190.3247014643363,-1.3067779609308359,756
1272,14,5,20260213,20260504,420.0,205.59947559649277,-4.650962500298184,773
1417,14,5,20260401,20260506,420.0,234.61961211060162,-11.002374675521196,756
1418,14,4,20260429,20260611,420.0,237.27539891862884,-11.60390714914667,775
1450,14,4,20251119,20251204,420.0,323.6448829825293,-5.7166375634406466,755
1460,14,5,20251120,20260103,420.0,348.55518660413117,4.031205666723508,768
1592,14,5,20251122,20260103,420.0,346.3088642663433,5.982497220449301,763
1680,14,4,20260401,20260506,420.0,232.09932972837072,-4.866237708877086,772
1687,14,3,20260403,20260620,420.0,250.5723850607307,-8.528922647885096,775
1695,14,2,20260529,20260611,420.0,272.18758709204184,-9.836647699215096,775
1722,14,4,20251122,20251231,420.0,342.2583738949522,7.176262112141401,755
1814,14,6,20260429,20260611,420.0,244.64249549220364,-4.884714333678548,772
1815,14,6,20260430,20260620,420.0,247.28744340953793,-5.335823534650866,773
1816,14,3,20260403,20260620,420.0,249.94190950936,-5.739694854951509,756
1824,14,2,20260529,20260611,420.0,271.40327924950265,-7.171400960157743,775
1825,14,2,20260529,20260611,420.0,274.0963215626047,-7.118353818470937,772
1840,14,4,20251120,20260601,420.0,313.6709141120555,-0.482026043151241,755
0320,13,4,20260109,20260217,390.0,163.30781519554,-7.1626658775051695,775
0590,13,6,20260213,20260507,390.0,177.559608910463,-7.463664803598792,755
0591,13,6,20260213,20260507,390.0,180.0318409372979,-8.536536337603353,755
0724,13,6,20260213,20260507,390.0,178.99056611978574,-5.165526151763336,772
0994,13,3,20260129,20260529,390.0,182.91023883771666,-1.0312662245072595,756
1004,13,4,20260217,20260504,390.0,207.8042419574269,-11.20760012922499,738
1141,13,4,20260217,20260601,390.0,212.82753191929186,-10.164089386122974,756
1422,13,5,20260430,20260620,390.0,248.04307620041942,-13.575899556689787,758
1448,13,4,20251119,20251130,390.0,318.5343624944769,-7.387749922569903,756
1463,13,5,20251120,20251231,390.0,355.9465940658682,7.221789548803409,775
1556,13,3,20260403,20260620,390.0,251.74884925820717,-11.381124394496892,755
1581,13,4,20251120,20251204,390.0,318.8141227481263,-4.492608699988666,772
1582,13,4,20251120,20251204,390.0,321.3607965551447,-3.662310254120911,772
1583,13,4,20251120,20251204,390.0,323.895054793239,-2.8020433514744165,755
1597,13,4,20251203,20260105,390.0,357.01815023581975,13.536990030533204,775
1686,13,5,20260430,20260620,390.0,247.89966320399682,-8.141123691017064,755
